GEOC_ID,RECNO,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,GEO_COND,RT_FISHUSE,RS,LENGTH
1699,1699,3.78,6.46,3869.7,6613.2,good,Conf_Floodplain,CF,1023.7269762
1700,1700,3.57,6.55,3740.3,6862.5,moderate,Conf_Floodplain,CF,1048.07988899
1701,1701,3.6,6.6,3770.7,6912.9,poor,Conf_Floodplain,CF,1047.77147118
1702,1702,8.06,13.16,7056.9,11522.2,moderate,Wandering_Gravel,WA,875.342871521
1703,1703,8,13.2,8071.5,13318,moderate,Wandering_Gravel,WA,1008.76438615
1704,1704,8,13.2,8123.9,13404.4,moderate,Wandering_Gravel,WA,1015.37986723
1705,1705,8,13.2,8376.8,13821.7,moderate,Wandering_Gravel,WA,1047.33686926
1706,1706,8,13.2,8183.2,13502.3,moderate,Wandering_Gravel,WA,1022.87551518
1707,1707,7.8,12.8,1968.9,3231,poor,Wandering_Gravel,WA,252.182817012
1708,1708,7.8,12.8,3945.6,6474.9,moderate,Wandering_Gravel,WA,505.524909106
1709,1709,7.8,12.88,7613.5,12572,moderate,Wandering_Gravel,WA,975.552815207
1710,1710,7.88,12.96,8843.8,14545.1,moderate,Wandering_Gravel,WA,1121.86344559
1711,1711,8.78,14.1,7028.3,11286.9,poor,Wandering_Gravel,WA,800.568131294
1712,1712,8.6,14.1,8356,13699.9,poor,Wandering_Gravel,WA,971.036612609
1713,1713,8.32,13.6,7361.1,12032.5,moderate,Wandering_Gravel,WA,884.468171635
1714,1714,6.6,11.13,5022.7,8470,moderate,Wandering_Gravel,WA,760.666578642
1715,1715,6.64,11.18,6596.3,11106.5,moderate,Wandering_Gravel,WA,993.077669195
1716,1716,6.7,11.3,6632.9,11186.8,moderate,Wandering_Gravel,WA,989.598779745
1717,1717,6.7,11.3,6669.8,11249.1,moderate,Wandering_Gravel,WA,995.17284624
1718,1718,6.78,11.38,6692.7,11233.5,moderate,Wandering_Gravel,WA,986.705281514
1719,1719,6.8,11.4,6663.9,11171.9,moderate,Wandering_Gravel,WA,979.489753017
1720,1720,6.86,11.5,6726,11275.3,poor,Wandering_Gravel,WA,979.96970764
1721,1721,6.3,10.82,5018.5,8619.1,moderate,Wandering_Gravel,WA,796.470590817
1722,1722,5.5,9.47,3978.8,6850.8,poor,Wandering_Gravel,WA,723.131177128
1723,1723,5.5,9.47,5485.3,9444.6,moderate,Wandering_Gravel,WA,997.026817956
1724,1724,5.54,9.5,5634.7,9662.5,moderate,Wandering_Gravel,WA,1017.02814774
1725,1725,5.42,9.5,5482.5,9609.5,moderate,Wandering_Gravel,WA,1011.38503633
1726,1726,4.5,7.9,1442.9,2533.1,good,Wandering_Gravel,WA,320.516779089
1727,1727,4.5,7.9,4479.5,7864.1,good,Wandering_Gravel,WA,995.135100869
1728,1728,4.58,7.97,4510.3,7848.7,good,Wandering_Gravel,WA,984.32952236
1729,1729,4.6,8.07,4524.9,7938.2,good,Wandering_Gravel,WA,983.208707118
1730,1730,4.66,8.16,4505.3,7889,good,Wandering_Gravel,WA,966.135867105
1731,1731,4.63,8.2,4498.9,7967.8,good,Wandering_Gravel,WA,971.087145145
1732,1732,4.6,8.2,4456.3,7943.9,good,Wandering_Gravel,WA,968.138573745
1733,1733,4.67,8.2,4589.7,8058.9,moderate,Wandering_Gravel,WA,982.331845163
1734,1734,4.7,8.28,4693.6,8268.8,moderate,Wandering_Gravel,WA,998.366626133
1735,1735,4.75,8.35,4736.7,8326.5,poor,Wandering_Gravel,WA,996.89160709
1736,1736,3.1,5.65,1095.9,1997.4,good,NA,NA,353.575164308
1737,1737,3.2,5.9,2020.3,3725,good,Wandering_Gravel,WA,631.447606005
1738,1738,3.5,6.28,2529.2,4538.2,good,Planform_Controlled,PC,722.619895517
1739,1739,3.6,6.47,3543.2,6367.9,good,Planform_Controlled,PC,983.756421705
1740,1740,3.78,6.64,3794.2,6665,good,Wandering_Gravel,WA,1003.54571713
1741,1741,3.86,6.78,3736.1,6562.4,good,Wandering_Gravel,WA,967.25400764
1742,1742,3.9,6.88,3862.4,6813.7,good,Planform_Controlled,PC,989.97711984
1743,1743,3.9,7,1921.7,3449.2,good,Wandering_Gravel,WA,492.399283862
1744,1744,3.97,7.1,2370.1,4238.8,good,Planform_Controlled,PC,596.702107576
1745,1745,4.13,7.3,4044.5,7148.9,good,Wandering_Gravel,WA,978.78163128
1766,1766,5.42,9.28,5232.4,8958.9,intact,Conf_Bedrock,CB,964.723504984
1767,1767,5.5,9.3,5404.3,9138.1,intact,Wandering_Gravel,WA,982.103854814
1768,1768,5.5,9.38,5394.8,9200.7,good,Wandering_Gravel,WA,980.368818648
1769,1769,5.5,9.4,5443.1,9302.7,good,Wandering_Gravel,WA,989.232815079
1772,1772,5.94,10.06,5404.1,9152.5,intact,Conf_Floodplain,CF,909.501607639
1773,1773,6.02,10.14,5924.4,9979,intact,Conf_Floodplain,CF,983.636539466
1774,1774,6.14,10.38,6108,10326,intact,Conf_Floodplain,CF,994.426219741
1775,1775,6.2,10.5,6073.3,10285.5,intact,Conf_Floodplain,CF,979.034175195
1776,1776,6.26,10.54,6007.4,10114.7,intact,Conf_Floodplain,CF,958.896963442
1777,1777,6.34,10.68,6151.3,10362.1,intact,Conf_Floodplain,CF,969.601234519
1778,1778,6.48,10.82,6340.1,10586.4,intact,Conf_Floodplain,CF,977.861679579
1779,1779,6.6,11,6491.8,10819.7,intact,Conf_Floodplain,CF,983.117907096
1780,1780,6.6,11,6862,11436.7,intact,Conf_Floodplain,CF,1039.81665153
1781,1781,6.6,11.08,6504.9,10920.3,intact,Conf_Floodplain,CF,985.113202335
1782,1782,6.6,11.1,6320.7,10630.3,moderate,Conf_Floodplain,CF,956.908794839
1783,1783,6.56,10.8,6302,10375.2,moderate,Conf_Floodplain,CF,959.910553664
1784,1784,5.8,9.8,2102.4,3552.3,intact,Conf_Floodplain,CF,362.438880738
1786,1786,3.77,6.22,3954,6523.5,intact,Margin_Controlled,MC,1048.87568781
1789,1789,3.18,6.08,3104.5,5935.7,good,Planform_Controlled,PC,975.690297072
1790,1790,3.26,6.22,3163.6,6036.2,good,Planform_Controlled,PC,969.812966164
1791,1791,3.4,6.38,3307.2,6205.8,good,Planform_Controlled,PC,972.085541333
1792,1792,3.38,6.33,3239.1,6066.2,good,Planform_Controlled,PC,957.565895476
1795,1795,2.64,5.26,2744.5,5468.1,good,Conf_Floodplain,CF,1039.75682293
1796,1796,3.2,6.05,2955.9,5588.6,good,Conf_Floodplain,CF,923.734038997
1797,1797,3.34,6.14,3337.4,6135.2,moderate,Conf_Floodplain,CF,998.868218785
1798,1798,3.33,6.3,3356.8,6350.8,moderate,Conf_Floodplain,CF,1007.81944792
1799,1799,3.36,6.36,3363.9,6367.4,moderate,Conf_Floodplain,CF,1000.83373085
1800,1800,3.4,6.42,3544.8,6693.4,moderate,Conf_Floodplain,CF,1042.80128899
1801,1801,3.47,6.47,3647.4,6800.8,moderate,Conf_Floodplain,CF,1051.45640559
1802,1802,3.78,6.88,3894.9,7089.1,moderate,Planform_Controlled,PC,1030.46177768
1803,1803,2.9,5.7,962.1,1891.1,good,Conf_Floodplain,CF,331.734859225
1804,1804,2.9,5.7,2926.1,5751.4,good,Conf_Floodplain,CF,1008.79398598
1809,1809,3.8,6.05,3642.6,5799.3,intact,Conf_Floodplain,CF,957.869282005
1810,1810,4.06,6.64,3882.2,6349.2,intact,Wandering_Gravel,WA,955.480284745
1811,1811,3.83,6.75,3723.6,6562.4,intact,Wandering_Gravel,WA,971.628918923
1812,1812,3.98,6.96,3875.8,6777.8,intact,Wandering_Gravel,WA,973.252109812
1813,1813,4.16,7.3,4137,7259.6,good,Margin_Controlled,MC,994.072074025
1814,1814,4.32,7.44,4441.8,7649.8,good,Margin_Controlled,MC,1028.10820342
1815,1815,4.4,7.6,4470.3,7721.4,good,Margin_Controlled,MC,1015.7713675
1816,1816,4.5,7.68,4457.8,7608,good,Margin_Controlled,MC,990.19860406
1864,1864,0,0,0,0,good,Margin_Controlled,MC,318.025419224
1888,1888,4.6,8.3,595.1,1073.8,moderate,Conf_Floodplain,CF,129.292808838
1893,1893,12.4,19.6,12513.9,19780,moderate,Wandering_Gravel,WA,1008.77633363
1894,1894,12.4,19.68,12593.7,19987.4,moderate,Wandering_Gravel,WA,1015.4807662
1895,1895,12.5,19.8,3254.3,5154.8,moderate,Wandering_Gravel,WA,260.171407468
1896,1896,12.55,19.9,12616.3,20005.1,moderate,Wandering_Gravel,WA,1005.00610546
1897,1897,14.4,22.7,2039.4,3214.8,moderate,Wandering_Gravel,WA,141.586376386
1903,1903,27.1,41.4,19725.6,30134.4,moderate,Planform_Controlled,PC,727.064158202
1904,1904,27.1,41.4,25753,39342.3,moderate,Planform_Controlled,PC,949.315394871
1905,1905,0,0,0,0,moderate,Planform_Controlled,PC,34.508829345
1906,1906,27.2,41.5,14781.1,22552,moderate,Planform_Controlled,PC,543.228392236
1907,1907,28.7,43.8,10641.2,16239.8,moderate,Planform_Controlled,PC,370.674157785
1908,1908,33.7,51.2,15801.7,24007.4,moderate,Wandering_Gravel,WA,468.792780063
1921,1921,2.15,4.58,1290,2748,good,Margin_Controlled,MC,599.442338387
1922,1922,2.4,4.88,2309.4,4695.8,good,AlluvialFan,AF,961.526481883
1932,1932,2.38,4.86,2312.9,4723.1,good,Conf_Floodplain,CF,971.232048861
1933,1933,2.28,4.96,2156.2,4690.7,good,Conf_Floodplain,CF,944.812248591
1934,1934,2.5,5.32,2404.3,5116.4,good,Conf_Floodplain,CF,961.020083491
1960,1960,1.8,4,1706.8,3793,good,Conf_Floodplain,CF,947.190685246
2008,2008,2.36,4.74,2394.6,4809.4,good,Conf_Floodplain,CF,1014.48648458
2009,2009,2.56,5,2675.8,5226.3,good,Conf_Floodplain,CF,1045.44654681
2010,2010,2.65,4.7,938.3,1664.2,good,Conf_Floodplain,CF,354.043701615
2011,2011,3.02,5.36,3022.5,5364.4,good,Conf_Floodplain,CF,1000.50526952
2012,2012,3.1,5.6,2979.3,5381.9,good,Conf_Floodplain,CF,960.130774853
2025,2025,2.4,4.74,2425.7,4790.8,intact,Planform_Controlled,PC,1010.57703587
2026,2026,2.52,4.62,2573.4,4717.8,good,Planform_Controlled,PC,1021.13527608
2027,2027,1.4,3.6,1045.9,2689.4,good,Conf_Floodplain,CF,746.087765927
2028,2028,1.52,3.9,1437.2,3687.5,moderate,Conf_Floodplain,CF,944.324260122
2029,2029,2.04,4.48,2026.2,4449.7,moderate,Conf_Floodplain,CF,992.776110241
2110,2110,2.98,5.15,2950.4,5098.9,intact,Wandering_Gravel,WA,989.729026789
2111,2111,3.24,5.54,3141.4,5371.4,intact,Wandering_Gravel,WA,968.989567303
2112,2112,3.3,5.72,3261.4,5653,intact,Wandering_Gravel,WA,987.913633075
2113,2113,3.42,5.9,3327.4,5740.2,good,Wandering_Gravel,WA,972.362502228
2114,2114,3.67,6.33,3735,6442.1,good,Wandering_Gravel,WA,1017.6598264
2136,2136,2.08,4.24,1889.4,3851.4,good,Conf_Floodplain,CF,908.152368473
2143,2143,2.5,4.4,1037.3,1825.7,intact,Planform_Controlled,PC,415.020360006
2144,2144,2.58,4.42,2546.3,4362.2,intact,Planform_Controlled,PC,986.512529028
2145,2145,2.38,4.5,2337.2,4419.1,good,Planform_Controlled,PC,981.565568446
2158,2158,2.3,4.37,2218.6,4215.4,good,Conf_Floodplain,CF,963.733982465
2159,2159,2.42,4.6,2353.7,4474.1,good,Conf_Floodplain,CF,971.847966134
2160,2160,2.8,5.18,2772.1,5128.4,moderate,Conf_Floodplain,CF,989.536183561
2161,2161,2.9,5.4,2921,5439,moderate,Conf_Floodplain,CF,1006.98032897
2162,2162,3.06,5.6,3116.7,5703.8,moderate,Conf_Floodplain,CF,1018.4624736
2163,2163,3.3,5.94,3340.2,6012.3,moderate,Conf_Floodplain,CF,1012.01492434
2164,2164,2.06,4.34,1988.2,4188.7,good,Conf_Floodplain,CF,965.390614799
2165,2165,2.18,4.56,2213,4629,good,Conf_Floodplain,CF,1015.0225928
2170,2170,2.44,4.74,2303.4,4474.7,good,Conf_Floodplain,CF,942.898849985
2171,2171,2.56,4.92,2432,4674,good,Conf_Floodplain,CF,948.879976368
2172,2172,2.6,5,2460.8,4732.3,good,Conf_Floodplain,CF,945.290658602
2206,2206,3.5,5.6,2037.6,3260.1,intact,Wandering_Gravel,WA,582.050923489
2207,2207,4.1,6.5,2530,4011,intact,Conf_Floodplain,CF,617.125850875
2236,2236,1.76,4,1781,4047.8,moderate,Conf_Floodplain,CF,1011.79701268
2237,2237,1.78,4.1,1724.2,3971.4,moderate,Conf_Floodplain,CF,967.975926304
2239,2239,2,4.3,2071.3,4453.2,moderate,Conf_Floodplain,CF,1035.70135641
2248,2248,2,4.3,548.1,1178.5,good,Conf_Floodplain,CF,273.809614985
2249,2249,2.06,4.44,1974.9,4256.6,good,Conf_Floodplain,CF,957.922467839
2250,2250,2.15,4.55,2053.9,4346.7,good,Conf_Floodplain,CF,954.511042435
2251,2251,2.2,4.64,2117.6,4466.2,good,Conf_Floodplain,CF,961.81530166
2252,2252,2.26,4.62,2147.6,4390.2,good,Conf_Floodplain,CF,949.411842956
2259,2259,2.42,4.95,2299.6,4703.7,moderate,Wandering_Gravel,WA,949.430398923
2322,2322,2.6,5.1,1263.5,2478.4,moderate,Conf_Floodplain,CF,485.486601786
2323,2323,2.66,5.24,2572.6,5067.9,moderate,Conf_Floodplain,CF,966.295461785
2324,2324,2.8,5.44,2763.1,5368.4,moderate,Conf_Floodplain,CF,986.283856175
2325,2325,2.44,4.96,2960.6,6018.3,good,Conf_Floodplain,CF,1213.65733343
2326,2326,2.62,5.2,2662.6,5284.5,good,Conf_Floodplain,CF,1016.16572467
2327,2327,2.98,5.74,3003.6,5785.5,good,Conf_Floodplain,CF,1007.70001555
2347,2347,3,5.6,2523.8,4711,good,Planform_Controlled,PC,841.016402775
2360,2360,1.84,3.9,1555.8,3297.6,moderate,Conf_Floodplain,CF,844.960100743
2361,2361,1.94,4.29,1886.3,4171.2,moderate,Conf_Floodplain,CF,971.693420509
2457,2457,2.16,4.8,1933.2,4296,good,Conf_Floodplain,CF,894.859268317
2458,2458,2.26,4.96,2375.5,5213.6,good,Conf_Floodplain,CF,1051.55683397
2465,2465,2.56,5.16,2454.3,4946.9,moderate,Conf_Floodplain,CF,957.873663984
2466,2466,2.86,5.6,2729,5343.4,moderate,Conf_Floodplain,CF,953.29843334
2467,2467,3.04,5.88,2868.3,5547.9,moderate,Conf_Floodplain,CF,942.505873621
2468,2468,1.67,3.87,918.1,2127.6,moderate,Wandering_Gravel,WA,549.346229534
2469,2469,1.77,4,1705.2,3853.5,moderate,Wandering_Gravel,WA,962.689378372
2470,2470,1.8,4.08,1807.3,4096.5,moderate,Wandering_Gravel,WA,1003.81103557
2506,2506,1.9,4.4,695.6,1610.9,good,Conf_Floodplain,CF,365.716155479
2507,2507,2,4.6,1978.3,4550.1,good,Conf_Floodplain,CF,988.643144633
2518,2518,2.53,4.43,2854.1,4997.5,good,Conf_Floodplain,CF,1127.88090491
2519,2519,2.82,4.88,2854.2,4939.1,good,Conf_Floodplain,CF,1011.95676866
2520,2520,3,5.26,2965.7,5199.9,good,Conf_Floodplain,CF,988.058381896
2521,2521,3.14,5.54,3226.8,5693.2,good,Conf_Floodplain,CF,1027.71817294
2525,2525,1.9,4.3,1795.8,4064.2,moderate,Conf_Floodplain,CF,944.233541505
2526,2526,1.98,4.4,1886.6,4192.5,moderate,Conf_Floodplain,CF,952.014923866
2572,2572,3.44,5.72,3621.7,6022.1,intact,Margin_Controlled,MC,1052.93603932
2593,2593,3.25,5.23,3731,6004.1,intact,Conf_Floodplain,CF,1147.14628035
2594,2594,3.44,5.54,3271.4,5268.5,intact,Conf_Floodplain,CF,950.230127586
2617,2617,0,0,0,0,moderate,Margin_Controlled,MC,25.6335415081
2647,2647,3.13,5.73,1769.2,3238.8,good,Wandering_Gravel,WA,565.289889538
2650,2650,3.2,5.9,946.6,1745.2,good,Wandering_Gravel,WA,295.767208645
2651,2651,3.9,6.9,1872.4,3312.6,good,Planform_Controlled,PC,479.844025731
2652,2652,3.9,7,1532.4,2750.4,good,Wandering_Gravel,WA,392.841908526
2656,2656,2.3,4.5,686.6,1343.4,good,Wandering_Gravel,WA,298.342661814
2657,2657,2.3,4.8,710,1481.7,moderate,Wandering_Gravel,WA,308.754505179
2663,2663,4.35,7.8,1916.1,3435.9,moderate,Margin_Controlled,MC,440.128687897
2664,2664,4.4,7.9,1768.9,3176.1,moderate,Margin_Controlled,MC,401.840908918
2665,2665,5.3,8.9,1774.7,2980.1,good,Planform_Controlled,PC,334.730068933
2666,2666,5.3,8.9,2452.5,4118.4,good,Planform_Controlled,PC,462.449886287
2668,2668,4.1,6.5,1659.4,2630.8,intact,Wandering_Gravel,WA,404.564273671
2670,2670,6,10.3,2688.9,4615.9,moderate,Wandering_Gravel,WA,447.828040024
32,2705,10.85,17.4,6155.7,9871.8,good,Wandering_Gravel,WA,567.087375859
95,2768,14.7,23.1,7930.6,12462.4,moderate,Wandering_Gravel,WA,539.092007543
97,2770,14.7,23.1,5647.7,8875,moderate,Wandering_Gravel,WA,383.82990864
99,2772,14.7,23.1,43786.7,68807.6,moderate,Wandering_Gravel,WA,2975.95505018
101,2774,14.75,23.18,42593.2,66936.3,moderate,Margin_Controlled,MC,2885.33294103
103,2776,14.8,23.2,2554.8,4004.8,moderate,Margin_Controlled,MC,172.464398765
105,2778,0,0,0,0,moderate,Wandering_Gravel,WA,6.62720229682
106,2779,14.87,23.38,33485.4,52648.8,moderate,Wandering_Gravel,WA,2249.59522225
107,2780,15.1,23.7,21156.8,33206.3,moderate,Wandering_Gravel,WA,1399.70660049
109,2782,15.1,23.78,15509.8,24425.4,moderate,Wandering_Gravel,WA,1026.29173612
110,2783,0,0,0,0,moderate,Wandering_Gravel,WA,5.72542066135
111,2784,15.1,23.8,10580.2,16676.1,moderate,Wandering_Gravel,WA,700.139466432
112,2785,0,0,0,0,moderate,Wandering_Gravel,WA,8.08103837695
113,2786,15.6,24.4,8874,13879.9,moderate,Wandering_Gravel,WA,568.325058129
114,2787,0,0,0,0,moderate,Wandering_Gravel,WA,12.6487628451
115,2788,15.6,24.5,7956.6,12495.9,moderate,Wandering_Gravel,WA,509.658187782
117,2790,15.66,24.56,15669.6,24575,moderate,AlluvialFan,AF,999.771809072
119,2792,15.9,24.8,3752.2,5852.5,moderate,Wandering_Gravel,WA,235.791440271
121,2794,15.93,24.85,12409.9,19358.9,moderate,Wandering_Gravel,WA,778.551531697
122,2795,0,0,0,0,poor,Wandering_Gravel,WA,9.71764027973
123,2796,16,24.9,8773.4,13653.7,poor,Wandering_Gravel,WA,547.822464133
124,2797,16,24.95,98.1,153,poor,Wandering_Gravel,WA,6.13088729135
125,2798,16,24.95,3085.6,4811.6,poor,Wandering_Gravel,WA,192.663696459
126,2799,0,0,0,0,poor,Wandering_Gravel,WA,7.70610032568
127,2800,16,25,24544.4,38350.7,poor,Wandering_Gravel,WA,1532.20286248
128,2801,0,0,0,0,poor,Wandering_Gravel,WA,6.03367769591
129,2802,16.04,25.09,23049.9,36055,moderate,Wandering_Gravel,WA,1435.27468499
130,2803,0,0,0,0,moderate,Wandering_Gravel,WA,11.6536414023
131,2804,16.1,25.1,11954.2,18636.6,moderate,Wandering_Gravel,WA,741.767026419
133,2806,16.1,25.1,7552.8,11774.9,moderate,Wandering_Gravel,WA,468.569738812
134,2807,0,0,0,0,moderate,Wandering_Gravel,WA,8.41977432571
136,2809,16.1,25.1,2892.6,4509.6,moderate,Wandering_Gravel,WA,179.568057494
137,2810,0,0,0,0,moderate,Wandering_Gravel,WA,13.6638394909
138,2811,16.25,25.4,10832.3,16931.7,moderate,Wandering_Gravel,WA,666.291036367
139,2812,16.3,25.45,2388,3728.4,moderate,Wandering_Gravel,WA,146.420517259
140,2813,0,0,0,0,moderate,Wandering_Gravel,WA,6.84827608054
141,2814,16.3,25.5,2031.2,3177.6,moderate,Wandering_Gravel,WA,124.490982192
142,2815,0,0,0,0,moderate,Wandering_Gravel,WA,7.26483530098
143,2816,16.3,25.5,1879.2,2939.9,moderate,Wandering_Gravel,WA,115.334218542
144,2817,0,0,0,0,moderate,Wandering_Gravel,WA,8.12533352198
146,2819,16.3,25.5,8267.9,12934.5,moderate,Wandering_Gravel,WA,507.157807538
147,2820,0,0,0,0,moderate,Wandering_Gravel,WA,8.1058240843
148,2821,16.33,25.54,47498.1,74286.7,moderate,Wandering_Gravel,WA,2906.95327192
150,2823,16.5,25.8,27113.5,42395.7,moderate,Wandering_Gravel,WA,1642.43202766
151,2824,16.6,25.8,3794.5,5897.5,moderate,Wandering_Gravel,WA,228.463585859
152,2825,0,0,0,0,moderate,Wandering_Gravel,WA,6.57333159795
153,2826,16.6,25.8,1722.7,2677.4,moderate,Wandering_Gravel,WA,103.683828919
154,2827,0,0,0,0,moderate,Wandering_Gravel,WA,6.65546817521
155,2828,16.6,25.9,1540.8,2404.1,moderate,Wandering_Gravel,WA,92.8506755171
156,2829,16.6,25.8,2079.7,3232.3,moderate,Wandering_Gravel,WA,125.242182057
157,2830,0,0,0,0,moderate,Wandering_Gravel,WA,6.97283492201
158,2831,0,0,0,0,moderate,Wandering_Gravel,WA,24.1367878102
160,2833,16.6,25.9,5800.7,9050.4,moderate,Wandering_Gravel,WA,349.399489364
162,2835,0,0,0,0,moderate,Wandering_Gravel,WA,20.2655498499
163,2836,16.6,25.9,12021.5,18756.4,moderate,Wandering_Gravel,WA,723.604248385
164,2837,0,0,0,0,moderate,Wandering_Gravel,WA,6.34179113367
165,2838,0,0,0,0,moderate,Wandering_Gravel,WA,153.510734102
166,2839,0,0,0,0,moderate,Wandering_Gravel,WA,6.6604415987
167,2840,0,0,0,0,moderate,Wandering_Gravel,WA,3.85942520415
168,2841,0,0,0,0,moderate,Wandering_Gravel,WA,5.36610327587
169,2842,16.6,25.9,30921.6,48245.1,moderate,AlluvialFan,AF,1861.34744918
171,2844,16.7,26.1,5162.2,8067.8,moderate,AlluvialFan,AF,308.780752166
172,2845,0,0,0,0,moderate,Wandering_Gravel,WA,13.3532762277
173,2846,17.1,26.65,4739.3,7386,moderate,Wandering_Gravel,WA,276.799757324
175,2848,17.2,26.8,2563.5,3994.2,moderate,Wandering_Gravel,WA,148.985453303
176,2849,0,0,0,0,moderate,Wandering_Gravel,WA,11.2776067233
177,2850,17.2,26.8,7073.3,11021.2,moderate,Wandering_Gravel,WA,411.101236445
178,2851,17.2,26.8,238.8,372.1,moderate,Wandering_Gravel,WA,13.8913634811
179,2852,0,0,0,0,moderate,Wandering_Gravel,WA,11.9362887849
180,2853,17.2,26.8,13070,20364.8,moderate,Wandering_Gravel,WA,759.563914307
182,2855,17.2,26.8,843.1,1313.7,moderate,Wandering_Gravel,WA,48.9835911979
184,2857,17.2,26.8,7118.8,11092,moderate,Wandering_Gravel,WA,413.949923631
185,2858,17.2,26.8,13645,21260.9,moderate,Wandering_Gravel,WA,792.71188077
186,2859,0,0,0,0,moderate,Wandering_Gravel,WA,7.24171867296
187,2860,17.2,26.8,7314,11396.3,moderate,Wandering_Gravel,WA,425.245404166
188,2861,0,0,0,0,moderate,Wandering_Gravel,WA,10.1076957075
189,2862,17.4,27.1,2134.1,3323.7,moderate,Wandering_Gravel,WA,122.61155176
191,2864,17.4,27.1,4158.1,6476.1,moderate,Wandering_Gravel,WA,238.949880559
194,2867,17.4,27.1,31022.4,48316.5,moderate,Wandering_Gravel,WA,1783.21283427
195,2868,17.4,27.1,27694.3,43133,moderate,Wandering_Gravel,WA,1591.21858114
198,2871,17.57,27.34,27191.5,42311.7,good,Wandering_Gravel,WA,1547.06753732
199,2872,17.6,27.4,50409.4,78478.3,good,Wandering_Gravel,WA,2862.34416108
201,2874,17.6,27.4,3243,5048.7,good,Wandering_Gravel,WA,184.024959037
202,2875,0,0,0,0,good,Wandering_Gravel,WA,4.9784384971
203,2876,17.6,27.4,8472.7,13190.4,good,Wandering_Gravel,WA,480.870934291
205,2878,17.6,27.4,17267.9,26883,good,Wandering_Gravel,WA,981.23820374699994
206,2879,0,0,0,0,good,Wandering_Gravel,WA,8.2229308816
207,2880,17.6,27.4,29090.7,45288.9,good,Wandering_Gravel,WA,1652.6326946
208,2881,17.6,27.4,25091.1,39062.2,moderate,Wandering_Gravel,WA,1425.66348189
210,2883,0,0,0,0,moderate,Wandering_Gravel,WA,9.34944503142
211,2884,17.8,27.7,23232,36153.2,moderate,Wandering_Gravel,WA,1304.9450401
212,2885,17.8,27.7,3488.3,5428.4,moderate,Wandering_Gravel,WA,195.941596295
213,2886,17.8,27.7,705.6,1098.1,moderate,Wandering_Gravel,WA,39.6572084936
214,2887,17.8,27.7,17930.2,27902.7,poor,Wandering_Gravel,WA,1007.36179098
215,2888,0,0,0,0,poor,Wandering_Gravel,WA,9.06151269428
217,2890,17.8,27.7,27034.3,42070.2,poor,Wandering_Gravel,WA,1517.66645257
218,2891,17.8,27.7,2022.5,3147.3,poor,Wandering_Gravel,WA,113.513131908
221,2894,0,0,0,0,poor,Wandering_Gravel,WA,35.8154216557
222,2895,0,0,0,0,poor,Wandering_Gravel,WA,54.7938238083
235,2908,4,7.3,216.8,395.7,moderate,Conf_Floodplain,CF,54.2258597528
243,2916,0,0,0,0,poor,AlluvialFan,AF,28.7085507736
248,2921,0,0,0,0,good,Margin_Controlled,MC,51.086145397
272,2945,0,0,0,0,good,Wandering_Gravel,WA,22.0634763948
294,2967,5.7,9.8,1766.5,3037.2,moderate,Planform_Controlled,PC,309.769488255
295,2968,1.6,3.8,544.3,1292.8,moderate,Wandering_Gravel,WA,340.120793002
304,2977,0.8,2.7,231.8,782.3,moderate,Wandering_Gravel,WA,289.535183832
307,2980,8.5,14,1450.8,2389.5,moderate,Wandering_Gravel,WA,170.582975607
328,3001,11,17.6,1534.3,2454.8,good,Wandering_Gravel,WA,139.475215056
329,3002,8.5,14,3475.4,5724.2,moderate,Wandering_Gravel,WA,408.71973439
344,3017,12.51,19.83,20645.9,32726.5,moderate,Wandering_Gravel,WA,1649.59493227
356,3029,4,7.3,908.8,1658.6,moderate,Conf_Floodplain,CF,227.249022337
357,3030,3.8,6.9,591.3,1073.6,good,NA,NA,155.60269914
360,3033,0,0,0,0,moderate,Wandering_Gravel,WA,913.678759754
362,3035,1.25,3.3,557.1,1470.7,moderate,Wandering_Gravel,WA,445.466481197
370,3043,12.73,20.21,21663.8,34393.2,good,Wandering_Gravel,WA,1701.39016273
384,3057,4,7.3,357.3,652.2,moderate,Conf_Floodplain,CF,89.3704876718
394,3067,3.3,6.35,998.3,1920.9,good,Margin_Controlled,MC,302.49696076
405,3078,2.05,4.41,5775.9,12425.2,intact,NA,NA,2815.74229951
408,3081,2.8,5.6,710.9,1421.9,good,Wandering_Gravel,WA,253.88574849
410,3083,10.5,17,3858.6,6247.3,moderate,Wandering_Gravel,WA,367.478163531
443,3116,6.8,11.42,8901.6,14949.5,poor,Planform_Controlled,PC,1308.91329535
450,3123,17.6,27.4,557.8,868.4,good,Wandering_Gravel,WA,31.6677636653
455,3128,5.8,9.9,8259,14097.3,poor,Planform_Controlled,PC,1422.98499267
466,3139,12.2,19.35,9549.2,15145.7,moderate,Wandering_Gravel,WA,782.437047608
468,3141,2.8,5.6,412.2,824.4,good,Wandering_Gravel,WA,147.171745508
478,3151,11.7,18.7,3375,5394.2,moderate,Wandering_Gravel,WA,288.376386806
489,3162,6.8,11.4,3170.5,5315.2,moderate,Wandering_Gravel,WA,466.159321557
490,3163,5.6,9.7,1841.3,3189.4,good,Conf_Floodplain,CF,328.49334591
