RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
6607,8,17060201,Deadwood Creek,569.061797805,2.3,4.67,1309.3,2658.5,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6610,11,17060201,West Fork Yankee Fork,88.3760627862,2.6,5.1,229.7,450.5,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6618,19,17060201,West Fork Yankee Fork,219.043017631,2.7,5.1,591.3,1116.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6619,20,17060201,NA,62.9413805757,5.7,9.77,358.9,615.1,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6620,21,17060201,West Fork Yankee Fork,204.912880049,5.7,9.8,1167.9,2008,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6621,22,17060201,West Fork Yankee Fork,677.363685406,5.7,9.7,3862.9,6573.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6622,23,17060201,West Fork Yankee Fork,657.869731408,5.7,9.75,3750.6,6415.5,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6624,25,17060201,West Fork Yankee Fork,273.057324583,5.6,9.7,1528.8,2648.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6625,26,17060201,West Fork Yankee Fork,460.463437354,5.6,9.7,2579.3,4467.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6626,27,17060201,West Fork Yankee Fork,324.18663449,5.6,9.6,1815.8,3112.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6627,28,17060201,West Fork Yankee Fork,668.242128851,2.77,5.27,1850.6,3520.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6628,29,17060201,West Fork Yankee Fork,515.046986592,2.73,5.3,1405.6,2728.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
6629,30,17060201,West Fork Yankee Fork,512.075093623,3.3,6.1,1689.4,3122.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6630,31,17060201,West Fork Yankee Fork,618.441461069,2.8,5.4,1731.3,3338.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6631,32,17060201,NA,87.3423198604,3.2,5.85,279.6,511.1,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6632,33,17060201,Cabin Creek,699.366202945,3.05,5.55,2133.7,3882.7,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6633,34,17060201,West Fork Yankee Fork,833.29579009,3.6,6.5,3000.6,5417.7,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6634,35,17060201,West Fork Yankee Fork,1104.37742986,4.4,7.9,4860.5,8726.8,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6635,36,17060201,NA,54.0212134025,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6636,37,17060201,Cabin Creek,291.975756874,3,5.5,876.4,1606.8,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6637,38,17060201,West Fork Yankee Fork,1177.67195228,3.32,6.2,3909.5,7300.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6638,39,17060201,NA,8.72624106696,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6639,40,17060201,West Fork Yankee Fork,291.893682606,3.1,5.8,904.7,1692.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6640,41,17060201,NA,122.581505285,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6641,42,17060201,Cabin Creek,709.550086194,3.1,5.67,2200.8,4025.3,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6642,43,17060201,West Fork Yankee Fork,174.266296362,3.6,6.5,627.4,1132.7,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6643,44,17060201,Cabin Creek,428.844957671,3.2,5.8,1373.4,2489.4,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6644,45,17060201,Cabin Creek,625.328241686,3.5,6.42,2189.4,4016,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6645,46,17060201,Cabin Creek,948.884379113,3.22,5.9,3057.4,5602,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6646,47,17060201,West Fork Yankee Fork,288.673606699,3.1,5.8,894.7,1674,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6647,48,17060201,West Fork Yankee Fork,816.524835656,4.33,7.7,3535.7,6287.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6648,49,17060201,NA,42.9288724307,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6649,50,17060201,NA,47.446693527,2.85,2.25,135.4,106.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6650,51,17060201,Lightning Creek,430.119837366,2.9,5.2,1248,2237.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6651,52,17060201,Lightning Creek,319.739376463,3.2,6.1,1023.5,1951,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6652,53,17060201,West Fork Yankee Fork,613.286277624,4.5,8,2760.8,4908.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6653,54,17060201,Lightning Creek,435.883504974,3,5.7,1308.8,2486.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6654,55,17060201,Lightning Creek,686.328716586,3.65,6.72,2506.6,4614.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6655,56,17060201,NA,170.551468486,3.3,6.25,563.3,1066.9,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6657,58,17060201,Lightning Creek,178.468675372,3.2,6,571.1,1070.9,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6658,59,17060201,Lightning Creek,693.233362636,3.1,5.85,2150.4,4058.1,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6661,62,17060201,Lightning Creek,40.205836288,3.6,6.6,144.9,265.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6662,63,17060201,Lightning Creek,329.681256721,3.7,6.8,1220.4,2242.9,1,1,AlluvialFan,AF,good,intact,good,good,NA
6663,64,17060201,West Fork Yankee Fork,836.907930363,4.42,7.92,3700,6629.8,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
6664,65,17060201,NA,88.8179339382,2.3,4.67,204.5,415.2,0,1,AlluvialFan,AF,good,intact,good,good,NA
6665,66,17060201,Lightning Creek,271.001733502,3.4,6.35,922.2,1722.4,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6666,67,17060201,West Fork Yankee Fork,668.486112659,5.5,9.33,3677,6237.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6667,68,17060201,West Fork Yankee Fork,303.53422383,4.5,8,1365.8,2428.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6668,69,17060201,West Fork Yankee Fork,863.947614531,5.5,9.3,4752.8,8036.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6669,70,17060201,Lightning Creek,607.153051298,3.43,6.4,2084.2,3888.9,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6670,71,17060201,Lightning Creek,631.810028277,3.5,6.47,2213.4,4091.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6671,72,17060201,Lightning Creek,623.935506634,2.83,5.27,1767,3290.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6672,73,17060201,Lightning Creek,269.900966574,3.7,6.8,999.2,1836.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6673,74,17060201,Lightning Creek,763.646960569,3.6,6.6,2751,5043.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6674,75,17060201,NA,140.135346423,3.45,6.43,483.9,901.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6675,76,17060201,Lightning Creek,278.882199592,3.2,6.1,892.7,1701.7,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6676,77,17060201,Lightning Creek,228.799095956,3.6,6.7,824.4,1534.3,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6677,78,17060201,West Fork Yankee Fork,957.989865627,5.4,9.4,5175,9008.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6678,79,17060201,West Fork Yankee Fork,416.873988375,5.65,9.6,2355.2,4001.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6679,80,17060201,NA,511.357551305,6,10,3068.9,5114.9,1,1,Planform_Controlled,PC,poor,intact,poor,good,Straight Forward - Quick Return
6680,81,17060201,West Fork Yankee Fork,1631.31026237,5.83,9.8,9515.2,15994.6,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6681,82,17060201,NA,62.7383318084,5.77,9.8,362.1,615,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6682,83,17060201,West Fork Yankee Fork,439.705302964,6,10,2639.1,4398.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
6683,84,17060201,Cabin Creek,599.469402281,2.63,4.97,1576.3,2978.8,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6685,86,17060201,Lightning Creek,329.680764666,3.6,6.6,1187.8,2177.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6691,92,17060201,Deadwood Creek,476.573696562,1.2,3.25,571.9,1548.8,0,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
6705,106,17060201,West Fork Yankee Fork,315.549340638,1.7,3.65,536.3,1151.4,1,1,NA,NA,good,intact,good,good,NA
6750,151,17060201,Lightning Creek,1411.1504471,1.73,3.49,2442.2,4926.8,1,1,NA,NA,moderate,intact,moderate,good,Strategic - Long-Term Investment
6753,154,17060201,Lightning Creek,387.49422591,2.1,4.03,814.6,1563.3,1,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
6767,168,17060201,Deadwood Creek,3260.84958912,1.75,3.9,5707.4,12719.4,0,1,NA,NA,moderate,intact,moderate,good,Strategic - Long-Term Investment
6768,169,17060201,Deadwood Creek,1083.36720853,2.22,4.57,2404.7,4950.3,0,1,Conf_Floodplain,CF,good,intact,good,good,NA
6769,170,17060201,Sawmill Creek,975.434526158,2.06,4.36,2010.4,4255,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
6771,172,17060201,Sawmill Creek,505.568306529,2,4.2,1011.2,2123.6,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6774,175,17060201,Deadwood Creek,449.176086303,2.1,4.4,943.1,1976,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6776,177,17060201,Sawmill Creek,356.224043893,1.8,3.95,641.6,1408,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6777,178,17060201,Sawmill Creek,1420.60054736,1.66,3.74,2359,5314.8,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6784,185,17060201,West Fork Yankee Fork,1188.08799909,1.95,4.08,2316.7,4847.2,1,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
6787,188,17060201,NA,87.2890804018,0,0,0,0,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6790,191,17060201,West Fork Yankee Fork,448.65947873,2.5,4.8,1121.5,2153.3,1,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
6794,195,17060201,Cabin Creek,82.1544517832,2.2,4.3,180.7,353.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6795,196,17060201,Cabin Creek,443.27559183,2.25,4.25,997,1883.2,1,1,NA,NA,intact,intact,intact,intact,Straight Forward - Quick Return
6805,206,17060201,West Fork Yankee Fork,927.516349776,2.58,4.97,2392.5,4608.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6808,209,17060201,Lightning Creek,1011.28549474,2.7,4.9,2732.9,4959.6,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
6809,210,17060201,Lightning Creek,499.74776404199997,2.57,4.7,1285.6,2351.1,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6810,211,17060201,Cabin Creek,849.529767931,2.3,4.47,1953.6,3796.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6815,216,17060201,Cabin Creek,212.008859166,2.3,4.4,487.4,932.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6821,222,17060201,Cabin Creek,270.308577783,2.3,4.5,622,1217,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6826,227,17060201,Lightning Creek,681.26817109,2.43,4.5,1655.9,3066.5,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6829,230,17060201,Lightning Creek,736.252725315,2.25,4.28,1657.3,3152.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6839,240,17060201,NA,182.511414225,5.7,9.75,1040.2,1779.2,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6843,244,17060201,Lightning Creek,283.368853221,3.7,6.8,1048.9,1927.7,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6858,259,17060201,Sawmill Creek,306.768716298,2.1,4.4,644.1,1349.4,0,1,AlluvialFan,AF,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6859,260,17060201,West Fork Yankee Fork,438.644446005,5.95,9.9,2611,4344.4,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6860,261,17060201,Sawmill Creek,246.530776947,2.1,4.4,517.9,1085.1,0,1,AlluvialFan,AF,moderate,intact,moderate,good,Straight Forward - Quick Return
6861,262,17060201,NA,165.814068458,0,0,0,0,1,1,NA,NA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6878,11,17060201,Fivemile Creek,61.2478257812,1.5,3.5,92,214.6,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6879,12,17060201,Sixmile Creek,214.409209971,1.8,4.1,386,879.3,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Straight Forward - Quick Return
6887,20,17060201,Yankee Fork,46.8951397359,2.1,4.3,98.5,201.7,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6891,24,17060201,Yankee Fork,73.3956845984,1.8,3.75,132.1,275.2,1,1,Planform_Controlled,PC,intact,intact,intact,intact,Straight Forward - Quick Return
6892,25,17060201,NA,166.34385255,2.25,4.65,374.5,774,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6893,26,17060201,NA,107.909043779,2.25,4.82,242.9,520.4,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6899,32,17060201,Elevenmile Creek,66.3544176791,1.9,4.1,126.1,272.2,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Strategic - Long-Term Investment
6901,34,17060201,NA,37.5347697311,2.3,4.7,86.3,176.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6902,35,17060201,Yankee Fork,15.3248527869,2,4.15,30.6,63.6,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,NA
6904,37,17060201,NA,93.5674817776,1.95,4.2,182.4,392.9,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Straight Forward - Quick Return
6905,38,17060201,Jordan Creek,38.4454901547,2.3,4.5,88.4,173,1,1,Conf_Bedrock,CB,good,intact,good,good,NA
6907,40,17060201,Yankee Fork,140.987532707,2.2,4.5,310.1,634.3,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6908,41,17060201,Yankee Fork,46.6533596729,2.25,4.5,104.9,209.9,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6909,42,17060201,Yankee Fork,47.5785600789,2.25,4.5,107,214.1,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6910,43,17060201,Yankee Fork,428.446803395,2.2,4.6,942.5,1970.6,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6911,44,17060201,Yankee Fork,150.400235977,2.9,5.5,436.4,827.7,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6912,45,17060201,Yankee Fork,1060.69627164,2.3,4.64,2439.2,4920.8,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6914,47,17060201,Yankee Fork,162.909871049,3.2,6,521.4,977.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6916,49,17060201,Yankee Fork,301.009150565,3.15,5.95,948.9,1792.3,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6917,50,17060201,Yankee Fork,992.604829162,2.58,5.1,2562.4,5065.2,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
6918,51,17060201,Yankee Fork,71.3334049129,3.15,5.95,224.8,424.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6919,52,17060201,Yankee Fork,1061.79830186,2.94,5.56,3124.5,5908.8,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
6920,53,17060201,Jordan Creek,641.197578698,3.33,6.4,2136.3,4105.8,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
6921,54,17060201,Jordan Creek,509.033529882,3.2,6.1,1630.3,3107.8,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6922,55,17060201,Jordan Creek,196.562172936,3,5.8,590.2,1141.1,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6923,56,17060201,Yankee Fork,80.4854145106,6.8,11.45,547.3,921.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
6924,57,17060201,Jordan Creek,340.771684376,3,5.8,1022.7,1977.1,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6925,58,17060201,Jordan Creek,394.81979394,3,5.75,1185.7,2272.5,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6926,59,17060201,Jordan Creek,387.175553209,3.3,6.25,1278.9,2422.1,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
6927,60,17060201,NA,38.6333904997,3.2,6.1,123.7,235.8,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6928,61,17060201,Yankee Fork,578.997159035,6.8,11.4,3937.3,6600.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
6930,63,17060201,NA,16.8305192148,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6931,64,17060201,Yankee Fork,1269.41866669,7.4,12.3,9401.3,15626.4,1,1,Conf_Floodplain,CF,poor,intact,poor,moderate,Strategic - Long-Term Investment
6932,65,17060201,Yankee Fork,328.140968284,6.8,11.5,2231.2,3773.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
6933,66,17060201,Yankee Fork,697.967669877,6.7,11.3,4677.6,7889.1,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
6934,67,17060201,NA,137.286274563,3.2,6.15,439.7,845.1,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6935,68,17060201,Jordan Creek,272.237864241,3.4,6.4,926.4,1743.8,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
6936,69,17060201,Yankee Fork,660.695667999,6.8,11.3,4492.7,7465.9,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
6937,70,17060201,Jordan Creek,1457.7698788,3.41,6.43,4975.7,9382.3,1,1,Planform_Controlled,PC,poor,intact,poor,good,Straight Forward - Quick Return
6938,71,17060201,Jordan Creek,337.643803272,3.25,6.2,1098.3,2095.2,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6939,72,17060201,Jordan Creek,279.481874249,3.3,6.2,923,1734,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6940,73,17060201,Jordan Creek,813.066420626,3.5,6.55,2847.7,5329.3,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
6941,74,17060201,Yankee Fork,591.781823652,6.87,11.5,4066.2,6806.6,1,1,Planform_Controlled,PC,poor,intact,poor,good,Straight Forward - Quick Return
6942,75,17060201,Jordan Creek,516.296308921,2.7,5.3,1395.2,2738.7,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6943,76,17060201,Jordan Creek,158.29331282,3.2,6,506.8,950.2,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6944,77,17060201,Jordan Creek,157.586226385,3,5.8,473.1,914.7,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
6945,78,17060201,Jordan Creek,814.638993766,2.8,5.2,2282.6,4239.2,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
6950,83,17060201,Eightmile Creek,633.297080793,3.4,6.33,2154.3,4010.7,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
6952,85,17060201,Eightmile Creek,236.890607178,3.5,6.4,829.4,1516.6,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
6953,86,17060201,Eightmile Creek,146.541363474,3.4,6.3,498.6,924,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6957,90,17060201,Eightmile Creek,551.439834915,3.5,6.5,1930.7,3585.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6958,91,17060201,Yankee Fork,262.546893288,6,10.2,1576.1,2679.4,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6959,92,17060201,Yankee Fork,617.379244364,6.67,11.23,4118.7,6934.5,1,1,Conf_Bedrock,CB,good,intact,good,good,Straight Forward - Quick Return
6960,93,17060201,Yankee Fork,353.785260594,6.2,10.4,2194.2,3680.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6961,94,17060201,Yankee Fork,460.643320906,6,10.2,2765.7,4701.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6962,95,17060201,Yankee Fork,973.544493734,6.4,10.7,6231.4,10418.1,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6963,96,17060201,Eightmile Creek,572.739565557,3.5,6.47,2005.8,3707.9,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
6964,97,17060201,Yankee Fork,453.498217416,6.4,10.7,2902.4,4852.4,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6965,98,17060201,Yankee Fork,139.22627255,6.4,10.8,891.7,1504.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6966,99,17060201,Yankee Fork,40.0790153891,6.3,10.55,252.6,423,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
6967,100,17060201,Yankee Fork,183.402599395,6.4,10.8,1174.9,1982.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6968,101,17060201,NA,8.19543356119,0,0,0,0,1,1,AlluvialFan,AF,good,intact,good,good,NA
6969,102,17060201,Yankee Fork,81.04586124,6.4,10.75,518.5,871,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6970,103,17060201,Yankee Fork,800.105906931,6.6,11.1,5281.6,8882.6,1,1,Conf_Bedrock,CB,good,intact,good,intact,Strategic - Long-Term Investment
6971,104,17060201,Yankee Fork,349.244359729,6.6,11.1,2305.1,3876.8,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
6972,105,17060201,Yankee Fork,148.164527451,6.3,10.6,933.4,1570.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6973,106,17060201,Yankee Fork,205.751519863,6.6,11.3,1357.8,2324.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6974,107,17060201,Eightmile Creek,320.408342788,3.5,6.5,1121.9,2083.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6975,108,17060201,Yankee Fork,462.849522351,6.7,11.3,3100.7,5229.6,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
6976,109,17060201,Tenmile Creek,567.772612681,2.4,4.8,1363.3,2726.5,1,1,AlluvialFan,AF,good,intact,good,intact,Strategic - Long-Term Investment
6977,110,17060201,Yankee Fork,320.614883427,4.4,7.7,1410.9,2469.1,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6978,111,17060201,Tenmile Creek,588.280621063,2.3,4.7,1352.8,2764.4,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
6979,112,17060201,Yankee Fork,270.673326066,4.8,8.4,1300,2275.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6980,113,17060201,Tenmile Creek,674.480202739,2.2,4.45,1484,3001.8,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
6981,114,17060201,Yankee Fork,210.608617075,4.9,8.6,1032.8,1812.7,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6982,115,17060201,Yankee Fork,698.783252486,4.4,7.7,3076,5383.1,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6983,116,17060201,Twelvemile Creek,300.295247616,2.2,4.4,660.7,1321.4,1,1,Conf_Bedrock,CB,good,intact,good,intact,Strategic - Long-Term Investment
6984,117,17060201,Yankee Fork,334.894818341,5,8.7,1675.6,2915.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6985,118,17060201,Yankee Fork,626.307963554,4.4,7.7,2756.4,4823.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
6986,119,17060201,Yankee Fork,303.207936456,5,8.7,1517.5,2640.5,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6987,120,17060201,Tenmile Creek,434.332190493,2.3,4.6,999.2,1998.3,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6988,121,17060201,Yankee Fork,180.638062396,4.1,7.3,740.9,1319.1,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6989,122,17060201,Yankee Fork,130.787939163,4.4,7.7,576,1008,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
