RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
6200,1689,17060201,Salmon River,499.8109973,11.93,19.03,5964.3,9513.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6280,1769,17060201,Salmon River,275.434383,12,19.1,3306.4,5262.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6281,1770,17060201,Salmon River,499.8122593,12,19.1,6002.9,9554.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6282,1771,17060201,Salmon River,388.8185321,12,19.1,4670.2,7433.4,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6283,1772,17060201,Salmon River,499.8125597,12,19.1,6003,9554.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6284,1773,17060201,Salmon River,499.8131462,12,19.1,6001,9551.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6285,1774,17060201,Salmon River,499.813935,12,19.1,6001.8,9552.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6286,1775,17060201,Salmon River,499.813954,12.05,19.2,6026,9601.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6287,1776,17060201,Salmon River,317.5631889,12.1,19.2,3844,6099.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6288,1777,17060201,Salmon River,499.814241,12.1,19.2,6053.4,9605.4,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6289,1778,17060201,Salmon River,499.8147247,12.1,19.2,6050.4,9600.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6290,1779,17060201,Salmon River,499.8156115,12.1,19.2,6050.5,9600.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6291,1780,17060201,Salmon River,479.4329006,12.4,19.67,5944,9428.9,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6298,1787,17060201,Fishhook Creek,157.9340481,3.6,6.3,568.5,994.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6299,1788,17060201,Fishhook Creek,341.8991799,3.6,6.35,1230.9,2171.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6300,1789,17060201,Fishhook Creek,499.8319537,3.7,6.4,1849.6,3199.3,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6301,1790,17060201,Fishhook Creek,499.8311118,3.7,6.4,1850.3,3200.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6302,1791,17060201,Fishhook Creek,499.8302462,3.7,6.4,1849.6,3199.3,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6303,1792,17060201,Fishhook Creek,499.8288504,3.7,6.2,1849.2,3098.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6304,1793,17060201,Fishhook Creek,499.8277721,3.6,6.2,1799.8,3099.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6305,1794,17060201,Fishhook Creek,499.8264931,3.5,6.2,1749.2,3098.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6306,1795,17060201,Fishhook Creek,499.825208,3.3,6.2,1649.2,3098.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6307,1796,17060201,Fishhook Creek,361.4014052,3.3,6.3,1192.4,2276.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6308,1797,17060201,Fishhook Creek,259.0605831,3.3,6.3,855.3,1632.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6309,1798,17060201,Fishhook Creek,499.8222562,3.4,6.3,1700.2,3150.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6310,1799,17060201,Fishhook Creek,85.5581106,3.4,6.3,291.1,539.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6321,1810,17060201,Redfish Lake Creek,269.1263469,5.3,9.2,1426.5,2476.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6322,1811,17060201,Redfish Lake Creek,499.8205485,5.3,9.2,2650.8,4601.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6323,1812,17060201,Redfish Lake Creek,499.8208502,5.3,9.2,2650.5,4600.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6324,1813,17060201,Redfish Lake Creek,499.8203912,5.3,9.2,2649.6,4599.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6325,1814,17060201,Redfish Lake Creek,499.8206318,5.3,9.2,2649.8,4599.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
6326,1815,17060201,Redfish Lake Creek,294.8211712,5.3,9.2,1563.7,2714.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
6343,1832,17060201,Gold Creek,499.8063345,2.1,4.4,1049.6,2199.2,1,1,AlluvialFan,AF,moderate,intact,moderate,good,Strategic - Long-Term Investment
6344,1833,17060201,Gold Creek,499.8077634,2.1,4.47,1049.4,2233.7,1,1,AlluvialFan,AF,moderate,intact,moderate,good,Strategic - Long-Term Investment
6345,1834,17060201,Gold Creek,242.3647745,2.1,4.5,508.8,1090.4,1,1,AlluvialFan,AF,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6366,1855,17060201,Redfish Lake Creek,136.4810165,5.3,9.2,723.4,1255.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6367,1856,17060201,Redfish Lake Creek,499.8184899,5.3,9.2,2649.7,4599.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
6368,1857,17060201,Redfish Lake Creek,384.0706433,5.3,9.2,2036.7,3535.4,1,1,Conf_Cascade,CC,good,intact,good,good,NA
6372,1861,17060201,Salmon River,232.5794882,13,20.6,3023.1,4790.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6373,1862,17060201,Salmon River,499.8184415,13,20.6,6499.7,10299.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6374,1863,17060201,Salmon River,499.8190945,13,20.6,6502.4,10303.7,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6375,1864,17060201,Salmon River,499.8202145,13,20.6,6496.6,10294.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6376,1865,17060201,Salmon River,499.8210112,13,20.6,6500.8,10301.3,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6377,1866,17060201,Salmon River,499.8221827,13,20.6,6498,10296.8,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6378,1867,17060201,Salmon River,499.8230329,13,20.57,6501.9,10288,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6379,1868,17060201,Salmon River,499.8235025,13,20.5,6503,10254.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6380,1869,17060201,Salmon River,499.823997,13,20.5,6502.2,10253.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6381,1870,17060201,Salmon River,499.8247008,13,20.6,6502.4,10303.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6382,1871,17060201,Salmon River,499.8251731,13,20.6,6502.8,10304.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6383,1872,17060201,Salmon River,252.6170047,13,20.6,3287.1,5208.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6384,1873,17060201,Salmon River,499.8254625,13,20.6,6504,10306.3,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6385,1874,17060201,Salmon River,499.8253969,13,20.6,6503.2,10305.1,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6386,1875,17060201,Salmon River,499.825033,13,20.6,6504,10306.3,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6387,1876,17060201,Salmon River,499.8249391,13,20.6,6503.6,10305.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6388,1877,17060201,Salmon River,499.8246427,13,20.6,6503.8,10306.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6389,1878,17060201,Salmon River,429.2180271,13,20.6,5584.4,8849.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6399,1888,17060201,Salmon River,247.2084091,13,20.6,3216.8,5097.3,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6402,1891,17060201,Frenchman Creek,200.6616446,2.9,5.3,582.2,1064,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
6403,1892,17060201,Frenchman Creek,226.7874756,3,5.5,680.8,1248.2,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
6404,1893,17060201,Smiley Creek,237.6933468,4.3,7.1,1022.8,1688.8,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6405,1894,17060201,Smiley Creek,184.9151821,4.2,7.1,777,1313.4,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
6409,1898,17060201,Beaver Creek,191.5351314,4.1,7.1,785.9,1360.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6411,1900,17060201,Alpine Creek,215.994235,4.1,6.4,885.7,1382.6,1,1,Conf_Cascade,CC,intact,intact,intact,intact,NA
6419,1908,17060201,Alturas Lake Creek,203.9956454,5.5,9.5,1122.1,1938.1,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
6420,1909,17060201,Pettit Lake Creek,145.3560185,3.6,6.2,523.2,901.1,1,1,AlluvialFan,AF,good,intact,good,good,Straight Forward - Quick Return
6421,1910,17060201,Pettit Lake Creek,210.7440436,3.6,6.2,758.7,1306.6,1,1,AlluvialFan,AF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6428,1917,17060201,Yellowbelly Creek,193.5285878,3.6,6.3,697.2,1220,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
6430,1919,17060201,NA,143.8494555,0,0,0,0,1,1,Conf_Cascade,CC,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6436,1925,17060201,Fishhook Creek,240.762089,3.3,6.3,794.6,1516.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6439,1928,17060201,Fisher Creek,242.1764497,2.7,5.4,654,1307.9,0,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
6440,1929,17060201,Fisher Creek,157.9938413,2.8,5.5,442.4,868.9,0,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6441,1930,17060201,NA,141.7392279,2.8,5.5,396.9,779.5,0,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6450,1940,17060201,Fisher Creek,233.2591682,2.5,5,583,1166.1,0,1,Planform_Controlled,PC,good,intact,good,good,NA
6548,2041,17060201,NA,116.8961787,2.2,4.7,257.1,549.3,0,1,AlluvialFan,AF,moderate,intact,moderate,moderate,NA
6549,2042,17060201,Williams Creek,158.860811,2.2,4.7,349.5,746.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
6559,2052,17060201,NA,110.9937558,12,19.1,1333,2121.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6590,2083,17060201,Redfish Lake Creek,132.1884434,5.4,9.2,714.3,1217,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
6591,2084,17060201,Fishhook Creek,138.4224973,3.3,6.3,456.7,871.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
6592,2085,17060201,NA,110.4902563,5.3,9.2,585.8,1016.9,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6593,2086,17060201,Salmon River,182.2508066,12.1,19.2,2206.8,3501.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
6595,2088,17060201,Fisher Creek,71.50049139,2.7,5.4,193,386,0,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
6607,8,17060201,Deadwood Creek,569.0617978,2.3,4.67,1309.3,2658.5,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6610,11,17060201,West Fork Yankee Fork,88.37606279,2.6,5.1,229.7,450.5,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6618,19,17060201,West Fork Yankee Fork,219.0430176,2.7,5.1,591.3,1116.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6619,20,17060201,NA,62.94138058,5.7,9.77,358.9,615.1,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6620,21,17060201,West Fork Yankee Fork,204.91288,5.7,9.8,1167.9,2008,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6621,22,17060201,West Fork Yankee Fork,677.3636854,5.7,9.7,3862.9,6573.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6622,23,17060201,West Fork Yankee Fork,657.8697314,5.7,9.75,3750.6,6415.5,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6624,25,17060201,West Fork Yankee Fork,273.0573246,5.6,9.7,1528.8,2648.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6625,26,17060201,West Fork Yankee Fork,460.4634374,5.6,9.7,2579.3,4467.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6626,27,17060201,West Fork Yankee Fork,324.1866345,5.6,9.6,1815.8,3112.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6627,28,17060201,West Fork Yankee Fork,668.2421289,2.77,5.27,1850.6,3520.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6628,29,17060201,West Fork Yankee Fork,515.0469866,2.73,5.3,1405.6,2728.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
6629,30,17060201,West Fork Yankee Fork,512.0750936,3.3,6.1,1689.4,3122.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6630,31,17060201,West Fork Yankee Fork,618.4414611,2.8,5.4,1731.3,3338.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6631,32,17060201,NA,87.34231986,3.2,5.85,279.6,511.1,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6632,33,17060201,Cabin Creek,699.3662029,3.05,5.55,2133.7,3882.7,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6633,34,17060201,West Fork Yankee Fork,833.2957901,3.6,6.5,3000.6,5417.7,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6634,35,17060201,West Fork Yankee Fork,1104.37743,4.4,7.9,4860.5,8726.8,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6635,36,17060201,NA,54.0212134,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6636,37,17060201,Cabin Creek,291.9757569,3,5.5,876.4,1606.8,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6637,38,17060201,West Fork Yankee Fork,1177.671952,3.32,6.2,3909.5,7300.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6639,40,17060201,West Fork Yankee Fork,291.8936826,3.1,5.8,904.7,1692.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6640,41,17060201,NA,122.5815053,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6641,42,17060201,Cabin Creek,709.5500862,3.1,5.67,2200.8,4025.3,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6643,44,17060201,Cabin Creek,428.8449577,3.2,5.8,1373.4,2489.4,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6644,45,17060201,Cabin Creek,625.3282417,3.5,6.42,2189.4,4016,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6645,46,17060201,Cabin Creek,948.8843791,3.22,5.9,3057.4,5602,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6646,47,17060201,West Fork Yankee Fork,288.6736067,3.1,5.8,894.7,1674,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6647,48,17060201,West Fork Yankee Fork,816.5248357,4.33,7.7,3535.7,6287.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6648,49,17060201,NA,42.92887243,0,0,0,0,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6649,50,17060201,NA,47.44669353,2.85,2.25,135.4,106.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6650,51,17060201,Lightning Creek,430.1198374,2.9,5.2,1248,2237.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6651,52,17060201,Lightning Creek,319.7393765,3.2,6.1,1023.5,1951,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6652,53,17060201,West Fork Yankee Fork,613.2862776,4.5,8,2760.8,4908.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6653,54,17060201,Lightning Creek,435.883505,3,5.7,1308.8,2486.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6654,55,17060201,Lightning Creek,686.3287166,3.65,6.72,2506.6,4614.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6655,56,17060201,NA,170.5514685,3.3,6.25,563.3,1066.9,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6657,58,17060201,Lightning Creek,178.4686754,3.2,6,571.1,1070.9,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6658,59,17060201,Lightning Creek,693.2333626,3.1,5.85,2150.4,4058.1,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6661,62,17060201,Lightning Creek,40.20583629,3.6,6.6,144.9,265.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6662,63,17060201,Lightning Creek,329.6812567,3.7,6.8,1220.4,2242.9,1,1,AlluvialFan,AF,good,intact,good,good,NA
6663,64,17060201,West Fork Yankee Fork,836.9079304,4.42,7.92,3700,6629.8,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
6664,65,17060201,NA,88.81793394,2.3,4.67,204.5,415.2,0,1,AlluvialFan,AF,good,intact,good,good,NA
6665,66,17060201,Lightning Creek,271.0017335,3.4,6.35,922.2,1722.4,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6666,67,17060201,West Fork Yankee Fork,668.4861127,5.5,9.33,3677,6237.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6667,68,17060201,West Fork Yankee Fork,303.5342238,4.5,8,1365.8,2428.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6668,69,17060201,West Fork Yankee Fork,863.9476145,5.5,9.3,4752.8,8036.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6669,70,17060201,Lightning Creek,607.1530513,3.43,6.4,2084.2,3888.9,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6670,71,17060201,Lightning Creek,631.8100283,3.5,6.47,2213.4,4091.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6671,72,17060201,Lightning Creek,623.9355066,2.83,5.27,1767,3290.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6672,73,17060201,Lightning Creek,269.9009666,3.7,6.8,999.2,1836.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6673,74,17060201,Lightning Creek,763.6469606,3.6,6.6,2751,5043.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6674,75,17060201,NA,140.1353464,3.45,6.43,483.9,901.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6675,76,17060201,Lightning Creek,278.8821996,3.2,6.1,892.7,1701.7,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6676,77,17060201,Lightning Creek,228.799096,3.6,6.7,824.4,1534.3,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6677,78,17060201,West Fork Yankee Fork,957.9898656,5.4,9.4,5175,9008.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
6678,79,17060201,West Fork Yankee Fork,416.8739884,5.65,9.6,2355.2,4001.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6679,80,17060201,NA,511.3575513,6,10,3068.9,5114.9,1,1,Planform_Controlled,PC,poor,intact,poor,good,Straight Forward - Quick Return
6680,81,17060201,West Fork Yankee Fork,1631.310262,5.83,9.8,9515.2,15994.6,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
6681,82,17060201,NA,62.73833181,5.77,9.8,362.1,615,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6682,83,17060201,West Fork Yankee Fork,439.705303,6,10,2639.1,4398.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
6683,84,17060201,Cabin Creek,599.4694023,2.63,4.97,1576.3,2978.8,1,1,Margin_Controlled,MC,good,intact,good,good,NA
6685,86,17060201,Lightning Creek,329.6807647,3.6,6.6,1187.8,2177.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6691,92,17060201,Deadwood Creek,476.5736966,1.2,3.25,571.9,1548.8,0,1,Conf_Cascade,CC,good,intact,good,good,Straight Forward - Quick Return
6705,106,17060201,West Fork Yankee Fork,315.5493406,1.7,3.65,536.3,1151.4,1,1,Conf_Cascade,CC,good,intact,good,good,NA
6767,168,17060201,Deadwood Creek,3260.849589,1.75,3.9,5707.4,12719.4,0,1,Conf_Cascade,CC,moderate,intact,moderate,good,Strategic - Long-Term Investment
6768,169,17060201,Deadwood Creek,1083.367209,2.22,4.57,2404.7,4950.3,0,1,Conf_Floodplain,CF,good,intact,good,good,NA
6769,170,17060201,Sawmill Creek,975.4345262,2.06,4.36,2010.4,4255,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
6771,172,17060201,Sawmill Creek,505.5683065,2,4.2,1011.2,2123.6,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
6774,175,17060201,Deadwood Creek,449.1760863,2.1,4.4,943.1,1976,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6776,177,17060201,Sawmill Creek,356.2240439,1.8,3.95,641.6,1408,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6777,178,17060201,Sawmill Creek,1420.600547,1.66,3.74,2359,5314.8,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
6784,185,17060201,West Fork Yankee Fork,1188.087999,1.95,4.08,2316.7,4847.2,1,1,Conf_Cascade,CC,good,intact,good,good,Straight Forward - Quick Return
6790,191,17060201,West Fork Yankee Fork,448.6594787,2.5,4.8,1121.5,2153.3,1,1,Conf_Cascade,CC,good,intact,good,good,Straight Forward - Quick Return
6794,195,17060201,Cabin Creek,82.15445178,2.2,4.3,180.7,353.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6795,196,17060201,Cabin Creek,443.2755918,2.25,4.25,997,1883.2,1,1,Conf_Cascade,CC,intact,intact,intact,intact,Straight Forward - Quick Return
6802,203,17060201,Cabin Creek,922.2507347,1.96,3.78,1808.2,3487.3,1,1,Conf_Cascade,CC,intact,intact,intact,intact,NA
6805,206,17060201,West Fork Yankee Fork,927.5163498,2.58,4.97,2392.5,4608.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6808,209,17060201,Lightning Creek,1011.285495,2.7,4.9,2732.9,4959.6,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
6809,210,17060201,Lightning Creek,499.747764,2.57,4.7,1285.6,2351.1,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6810,211,17060201,Cabin Creek,849.5297679,2.3,4.47,1953.6,3796.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
6815,216,17060201,Cabin Creek,212.0088592,2.3,4.4,487.4,932.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6821,222,17060201,Cabin Creek,270.3085778,2.3,4.5,622,1217,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6826,227,17060201,Lightning Creek,681.2681711,2.43,4.5,1655.9,3066.5,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
6839,240,17060201,NA,182.5114142,5.7,9.75,1040.2,1779.2,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6843,244,17060201,Lightning Creek,283.3688532,3.7,6.8,1048.9,1927.7,1,1,Planform_Controlled,PC,good,intact,good,good,NA
6858,259,17060201,Sawmill Creek,306.7687163,2.1,4.4,644.1,1349.4,0,1,AlluvialFan,AF,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
6859,260,17060201,West Fork Yankee Fork,438.644446,5.95,9.9,2611,4344.4,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
6860,261,17060201,Sawmill Creek,246.5307769,2.1,4.4,517.9,1085.1,0,1,AlluvialFan,AF,moderate,intact,moderate,good,Straight Forward - Quick Return
6879,12,17060201,Sixmile Creek,214.40921,1.8,4.1,386,879.3,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Straight Forward - Quick Return
6887,20,17060201,Yankee Fork,46.89513974,2.1,4.3,98.5,201.7,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
6891,24,17060201,Yankee Fork,73.3956846,1.8,3.75,132.1,275.2,1,1,Planform_Controlled,PC,intact,intact,intact,intact,Straight Forward - Quick Return
6892,25,17060201,NA,166.3438526,2.25,4.65,374.5,774,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6893,26,17060201,NA,107.9090438,2.25,4.82,242.9,520.4,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
6901,34,17060201,NA,37.53476973,2.3,4.7,86.3,176.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
6902,35,17060201,Yankee Fork,15.32485279,2,4.15,30.6,63.6,1,1,Wandering_Gravel,WA,intact,intact,intact,intact,NA
6904,37,17060201,NA,93.56748178,1.95,4.2,182.4,392.9,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Straight Forward - Quick Return
