visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,med,mean,sd,med.suitable,mean.suitable,sd.suitable
3975,Bank,nrei,steelhead,juvenile,81.979,0,0,-35.406,-35.26,1.165,NA,NA,NA
3975,Glide-Run,nrei,steelhead,juvenile,402.66900000000004,0.02,1,-29.589,-29.312,3.87,NA,NA,NA
3975,Margin Attached Bar,nrei,steelhead,juvenile,27.922,0,0,-35.754,-35.642,0.851,NA,NA,NA
3975,Mid Channel Bar,nrei,steelhead,juvenile,2.12,0,0,-36.167,-36.148,0.331,NA,NA,NA
3975,Pocket Pool,nrei,steelhead,juvenile,8.72,0,0,-25.152,-26.114,5.09,NA,NA,NA
3975,Pond,nrei,steelhead,juvenile,22.33,0,0,-36.912,-36.912,0,NA,NA,NA
3975,Pool,nrei,steelhead,juvenile,218.35,0,0,-26.716,-26.249,4.197,NA,NA,NA
3975,Riffle,nrei,steelhead,juvenile,28.86,0,0,-27.654,-27.256,3.229,NA,NA,NA
3975,Transition,nrei,steelhead,juvenile,60.29,0,0,-34.061,-33.023,3.725,NA,NA,NA
3975,Bank,fuzzy,chinook,spawner,81.979,0,0,0.078,0.078,0,0.078,0.078,0
3975,Glide-Run,fuzzy,chinook,spawner,402.66900000000004,0,0,0.078,0.078,0,0.078,0.078,0
3975,Margin Attached Bar,fuzzy,chinook,spawner,27.922,0,0,0.078,0.078,0,0.078,0.078,0
3975,Mid Channel Bar,fuzzy,chinook,spawner,2.12,0,0,0.078,0.078,0,0.078,0.078,0
3975,Pocket Pool,fuzzy,chinook,spawner,8.72,0,0,0.078,0.078,0,0.078,0.078,0
3975,Pond,fuzzy,chinook,spawner,22.33,0,0,0.078,0.078,0,0.078,0.078,0
3975,Pool,fuzzy,chinook,spawner,218.35,0,0,0.078,0.078,0,0.078,0.078,0
3975,Riffle,fuzzy,chinook,spawner,28.86,0,0,0.078,0.078,0,0.078,0.078,0
3975,Transition,fuzzy,chinook,spawner,60.29,0,0,0.078,0.078,0,0.078,0.078,0
3975,Bank,fuzzy,steelhead,spawner,81.979,0,0,0.078,0.078,0,0.078,0.078,0
3975,Glide-Run,fuzzy,steelhead,spawner,402.66900000000004,0,0,0.078,0.078,0,0.078,0.078,0
3975,Margin Attached Bar,fuzzy,steelhead,spawner,27.922,0,0,0.078,0.078,0,0.078,0.078,0
3975,Mid Channel Bar,fuzzy,steelhead,spawner,2.12,0,0,0.078,0.078,0,0.078,0.078,0
3975,Pocket Pool,fuzzy,steelhead,spawner,8.72,0,0,0.078,0.078,0,0.078,0.078,0
3975,Pond,fuzzy,steelhead,spawner,22.33,0,0,0.078,0.078,0,0.078,0.078,0
3975,Pool,fuzzy,steelhead,spawner,218.35,0,0,0.078,0.078,0,0.078,0.078,0
3975,Riffle,fuzzy,steelhead,spawner,28.86,0,0,0.078,0.078,0,0.078,0.078,0
3975,Transition,fuzzy,steelhead,spawner,60.29,0,0,0.078,0.078,0,0.078,0.078,0
3975,Bank,fuzzy,chinook,juvenile,81.979,21.02,0,0.078,0.266,0.239,NA,NA,NA
3975,Glide-Run,fuzzy,chinook,juvenile,402.66900000000004,285.549,146,0.662,0.545,0.25,NA,NA,NA
3975,Margin Attached Bar,fuzzy,chinook,juvenile,27.922,1.94,0,0.078,0.167,0.175,NA,NA,NA
3975,Mid Channel Bar,fuzzy,chinook,juvenile,2.12,1.01,0,0.389,0.347,0.211,NA,NA,NA
3975,Pocket Pool,fuzzy,chinook,juvenile,8.72,5.89,17,0.773,0.771,0.052,NA,NA,NA
3975,Pond,fuzzy,chinook,juvenile,22.33,8.95,0,0.484,0.393,0.246,NA,NA,NA
3975,Pool,fuzzy,chinook,juvenile,218.35,218.35,521,0.777,0.798,0.099,NA,NA,NA
3975,Riffle,fuzzy,chinook,juvenile,28.86,27.72,24,0.666,0.656,0.123,NA,NA,NA
3975,Transition,fuzzy,chinook,juvenile,60.29,36.78,9,0.554,0.44,0.255,NA,NA,NA
3979,Bank,nrei,steelhead,juvenile,911.378,353.317,271,24.434,-16.307,99.709,NA,NA,NA
3979,Barface,nrei,steelhead,juvenile,6.02,0.3,0,-14.113,-8.486,22.448,NA,NA,NA
3979,Chute,nrei,steelhead,juvenile,575.3100000000001,293.799,231,16.636,-50.625,124.295,NA,NA,NA
3979,Glide-Run,nrei,steelhead,juvenile,6255.2339999999995,1436.675,1196,-223.223,-241.728,233.367,NA,NA,NA
3979,Margin Attached Bar,nrei,steelhead,juvenile,1642.648,442.153,217,28.776,14.869,63.353,NA,NA,NA
3979,Mid Channel Bar,nrei,steelhead,juvenile,563.938,130.001,111,-6.987,-42.266,99.681,NA,NA,NA
3979,Pocket Pool,nrei,steelhead,juvenile,90.79,25.68,31,-275.612,-295.983,271.228,NA,NA,NA
3979,Pool,nrei,steelhead,juvenile,2083.941,724.761,607,-212.325,-237.655,348.847,NA,NA,NA
3979,Riffle,nrei,steelhead,juvenile,1246.783,285.731,192,-266.891,-261.507,258.526,NA,NA,NA
3979,Transition,nrei,steelhead,juvenile,4130.456,1537.99,1001,-30.986,-81.026,148.653,NA,NA,NA
3979,Bank,fuzzy,chinook,spawner,911.378,108.381,2,0.3,0.343,0.137,NA,NA,NA
3979,Barface,fuzzy,chinook,spawner,6.02,0.01,0,0.174,0.235,0.075,NA,NA,NA
3979,Chute,fuzzy,chinook,spawner,575.3100000000001,0,0,0.3,0.278,0.056,NA,NA,NA
3979,Glide-Run,fuzzy,chinook,spawner,6255.2339999999995,894.66,5,0.3,0.333,0.089,NA,NA,NA
3979,Margin Attached Bar,fuzzy,chinook,spawner,1642.648,192.771,4,0.3,0.352,0.137,NA,NA,NA
3979,Mid Channel Bar,fuzzy,chinook,spawner,563.938,100.961,1,0.3,0.294,0.136,NA,NA,NA
3979,Pocket Pool,fuzzy,chinook,spawner,90.79,8.49,2,0.3,0.346,0.153,NA,NA,NA
3979,Pool,fuzzy,chinook,spawner,2083.941,62.089999999999996,1,0.3,0.284,0.09,NA,NA,NA
3979,Riffle,fuzzy,chinook,spawner,1246.783,77.08,6,0.3,0.323,0.093,NA,NA,NA
3979,Transition,fuzzy,chinook,spawner,4130.456,648.89,20,0.3,0.345,0.137,NA,NA,NA
3979,Bank,fuzzy,steelhead,spawner,911.378,101.18,4,0.094,0.232,0.195,NA,NA,NA
3979,Barface,fuzzy,steelhead,spawner,6.02,0,0,0.078,0.173,0.107,NA,NA,NA
3979,Chute,fuzzy,steelhead,spawner,575.3100000000001,0,0,0.187,0.161,0.068,NA,NA,NA
3979,Glide-Run,fuzzy,steelhead,spawner,6255.2339999999995,816.91,4,0.23,0.266,0.118,NA,NA,NA
3979,Margin Attached Bar,fuzzy,steelhead,spawner,1642.648,190.541,6,0.078,0.239,0.211,NA,NA,NA
3979,Mid Channel Bar,fuzzy,steelhead,spawner,563.938,101.68,3,0.155,0.222,0.178,NA,NA,NA
3979,Pocket Pool,fuzzy,steelhead,spawner,90.79,8.49,2,0.23,0.285,0.183,NA,NA,NA
3979,Pool,fuzzy,steelhead,spawner,2083.941,56.11,2,0.23,0.227,0.09,NA,NA,NA
3979,Riffle,fuzzy,steelhead,spawner,1246.783,72.03999999999999,7,0.272,0.268,0.116,NA,NA,NA
3979,Transition,fuzzy,steelhead,spawner,4130.456,609.09,25,0.23,0.27,0.175,NA,NA,NA
3979,Bank,fuzzy,chinook,juvenile,911.378,228.754,267,0.429,0.404,0.194,NA,NA,NA
3979,Barface,fuzzy,chinook,juvenile,6.02,0.44,2,0.588,0.607,0.081,NA,NA,NA
3979,Chute,fuzzy,chinook,juvenile,575.3100000000001,44.76,2,0.238,0.239,0.15,NA,NA,NA
3979,Glide-Run,fuzzy,chinook,juvenile,6255.2339999999995,741.513,371,0.078,0.176,0.151,NA,NA,NA
3979,Margin Attached Bar,fuzzy,chinook,juvenile,1642.648,424.226,360,0.489,0.444,0.169,NA,NA,NA
3979,Mid Channel Bar,fuzzy,chinook,juvenile,563.938,120.401,49,0.285,0.277,0.17,NA,NA,NA
3979,Pocket Pool,fuzzy,chinook,juvenile,90.79,7.5,15,0.078,0.157,0.164,NA,NA,NA
3979,Pool,fuzzy,chinook,juvenile,2083.941,189.78,477,0.078,0.185,0.208,NA,NA,NA
3979,Riffle,fuzzy,chinook,juvenile,1246.783,100.201,34,0.078,0.153,0.146,NA,NA,NA
3979,Transition,fuzzy,chinook,juvenile,4130.456,920.065,901,0.256,0.299,0.205,NA,NA,NA
3983,Bank,nrei,steelhead,juvenile,140.329,9.886,2,-17.738,-8.429,28.605,NA,NA,NA
3983,Barface,nrei,steelhead,juvenile,0.24,0.01,0,-11.304,-15.948,10.941,NA,NA,NA
3983,Glide-Run,nrei,steelhead,juvenile,1902.281,946.63,687,-17.013,-59.768,116.059,NA,NA,NA
3983,Margin Attached Bar,nrei,steelhead,juvenile,89.229,5.057,2,-25.173,-11.923,29.143,NA,NA,NA
3983,Mid Channel Bar,nrei,steelhead,juvenile,31.499,1.387,0,-19.477,-14.405,19.023,NA,NA,NA
3983,Pocket Pool,nrei,steelhead,juvenile,76.36,20.746000000000002,20,-154.396,-116.479,106.018,NA,NA,NA
3983,Pool,nrei,steelhead,juvenile,147.27,98.956,86,19.575,-37.197,103.503,NA,NA,NA
3983,Rapid,nrei,steelhead,juvenile,51.57,16.47,17,-196.265,-240.991,269.262,NA,NA,NA
3983,Riffle,nrei,steelhead,juvenile,85.42,40.183,31,1.855,-42.643,98.145,NA,NA,NA
3983,Transition,nrei,steelhead,juvenile,328.563,102.842,42,12.214,9.536,47.117,NA,NA,NA
3983,Bank,fuzzy,chinook,spawner,140.329,0.29,0,0.23,0.24,0.024,NA,NA,NA
3983,Barface,fuzzy,chinook,spawner,0.24,0,0,0.23,0.234,0.007,NA,NA,NA
3983,Glide-Run,fuzzy,chinook,spawner,1902.281,26.88,0,0.3,0.297,0.033,NA,NA,NA
3983,Margin Attached Bar,fuzzy,chinook,spawner,89.229,0,0,0.23,0.236,0.015,NA,NA,NA
3983,Mid Channel Bar,fuzzy,chinook,spawner,31.499,0,0,0.23,0.233,0.01,NA,NA,NA
3983,Pocket Pool,fuzzy,chinook,spawner,76.36,0,0,0.3,0.297,0.012,NA,NA,NA
3983,Pool,fuzzy,chinook,spawner,147.27,0.25,0,0.3,0.301,0.013,NA,NA,NA
3983,Rapid,fuzzy,chinook,spawner,51.57,0,0,0.3,0.294,0.016,NA,NA,NA
3983,Riffle,fuzzy,chinook,spawner,85.42,0,0,0.3,0.291,0.02,NA,NA,NA
3983,Transition,fuzzy,chinook,spawner,328.563,0,0,0.241,0.251,0.025,NA,NA,NA
3983,Bank,fuzzy,steelhead,spawner,140.329,0.34,0,0.078,0.08,0.028,NA,NA,NA
3983,Barface,fuzzy,steelhead,spawner,0.24,0,0,0.078,0.078,0,NA,NA,NA
3983,Glide-Run,fuzzy,steelhead,spawner,1902.281,27.27,0,0.078,0.138,0.08,NA,NA,NA
3983,Margin Attached Bar,fuzzy,steelhead,spawner,89.229,0,0,0.078,0.078,0.003,NA,NA,NA
3983,Mid Channel Bar,fuzzy,steelhead,spawner,31.499,0,0,0.078,0.078,0,NA,NA,NA
3983,Pocket Pool,fuzzy,steelhead,spawner,76.36,0,0,0.203,0.173,0.063,NA,NA,NA
3983,Pool,fuzzy,steelhead,spawner,147.27,0.25,0,0.106,0.132,0.062,NA,NA,NA
3983,Rapid,fuzzy,steelhead,spawner,51.57,0,0,0.212,0.164,0.072,NA,NA,NA
3983,Riffle,fuzzy,steelhead,spawner,85.42,0,0,0.078,0.133,0.064,NA,NA,NA
3983,Transition,fuzzy,steelhead,spawner,328.563,0,0,0.078,0.079,0.013,NA,NA,NA
3983,Bank,fuzzy,chinook,juvenile,140.329,18.247,29,0.078,0.205,0.18,NA,NA,NA
3983,Barface,fuzzy,chinook,juvenile,0.24,0,0,0.078,0.141,0.113,NA,NA,NA
3983,Glide-Run,fuzzy,chinook,juvenile,1902.281,641.67,578,0.305,0.319,0.154,NA,NA,NA
3983,Margin Attached Bar,fuzzy,chinook,juvenile,89.229,6.2299999999999995,3,0.078,0.136,0.131,NA,NA,NA
3983,Mid Channel Bar,fuzzy,chinook,juvenile,31.499,1.889,0,0.078,0.137,0.12,NA,NA,NA
3983,Pocket Pool,fuzzy,chinook,juvenile,76.36,12.98,19,0.234,0.244,0.15,NA,NA,NA
3983,Pool,fuzzy,chinook,juvenile,147.27,50.18,40,0.318,0.331,0.132,NA,NA,NA
3983,Rapid,fuzzy,chinook,juvenile,51.57,11.74,7,0.185,0.232,0.167,NA,NA,NA
3983,Riffle,fuzzy,chinook,juvenile,85.42,18.94,3,0.286,0.286,0.13,NA,NA,NA
3983,Transition,fuzzy,chinook,juvenile,328.563,118.593,40,0.322,0.289,0.181,NA,NA,NA
3991,Bank,nrei,steelhead,juvenile,0.49000000000000005,0,0,-37.055,-38.552,2.682,NA,NA,NA
3991,Glide-Run,nrei,steelhead,juvenile,120.844,9.89,18,-175.423,-169.044,131.288,NA,NA,NA
3991,Pocket Pool,nrei,steelhead,juvenile,9.469999999999999,1.2,4,-208.51,-236.609,240.105,NA,NA,NA
3991,Pool,nrei,steelhead,juvenile,25.68,11.28,16,-15.008,-99.509,230.197,NA,NA,NA
3991,Rapid,nrei,steelhead,juvenile,139.837,12.88,21,-180.698,-302.433,715.371,NA,NA,NA
3991,Riffle,nrei,steelhead,juvenile,7.58,0.27,0,-243.341,-232.428,114.078,NA,NA,NA
3991,Transition,nrei,steelhead,juvenile,61.059000000000005,1.07,2,-35.33,-63.343,87.277,NA,NA,NA
3991,Bank,fuzzy,chinook,spawner,0.49000000000000005,0,0,0.078,0.078,0,NA,NA,NA
3991,Glide-Run,fuzzy,chinook,spawner,120.844,7.71,0,0.258,0.269,0.082,NA,NA,NA
3991,Pocket Pool,fuzzy,chinook,spawner,9.469999999999999,0.6900000000000001,0,0.3,0.309,0.041,NA,NA,NA
3991,Pool,fuzzy,chinook,spawner,25.68,6.3100000000000005,0,0.3,0.349,0.193,NA,NA,NA
3991,Rapid,fuzzy,chinook,spawner,139.837,6.02,0,0.245,0.253,0.091,NA,NA,NA
3991,Riffle,fuzzy,chinook,spawner,7.58,0.19,0,0.286,0.286,0.047,NA,NA,NA
3991,Transition,fuzzy,chinook,spawner,61.059000000000005,0.8600000000000001,0,0.23,0.196,0.083,NA,NA,NA
3991,Bank,fuzzy,steelhead,spawner,0.49000000000000005,0,0,0.078,0.078,0,NA,NA,NA
3991,Glide-Run,fuzzy,steelhead,spawner,120.844,7.890000000000001,0,0.201,0.196,0.118,NA,NA,NA
3991,Pocket Pool,fuzzy,steelhead,spawner,9.469999999999999,0.13,0,0.23,0.234,0.074,NA,NA,NA
3991,Pool,fuzzy,steelhead,spawner,25.68,6.3100000000000005,0,0.23,0.287,0.226,NA,NA,NA
3991,Rapid,fuzzy,steelhead,spawner,139.837,5.539999999999999,0,0.147,0.171,0.116,NA,NA,NA
3991,Riffle,fuzzy,steelhead,spawner,7.58,0,0,0.245,0.23,0.082,NA,NA,NA
3991,Transition,fuzzy,steelhead,spawner,61.059000000000005,0.8600000000000001,0,0.078,0.096,0.071,NA,NA,NA
3991,Bank,fuzzy,chinook,juvenile,0.49000000000000005,0,0,0.078,0.078,0,NA,NA,NA
3991,Glide-Run,fuzzy,chinook,juvenile,120.844,5.81,0,0.078,0.139,0.109,NA,NA,NA
3991,Pocket Pool,fuzzy,chinook,juvenile,9.469999999999999,1.13,0,0.078,0.156,0.152,NA,NA,NA
3991,Pool,fuzzy,chinook,juvenile,25.68,8.76,18,0.239,0.319,0.267,NA,NA,NA
3991,Rapid,fuzzy,chinook,juvenile,139.837,14.89,10,0.078,0.158,0.16,NA,NA,NA
3991,Riffle,fuzzy,chinook,juvenile,7.58,0.1,0,0.078,0.106,0.071,NA,NA,NA
3991,Transition,fuzzy,chinook,juvenile,61.059000000000005,0.73,1,0.078,0.107,0.095,NA,NA,NA
4000,Bank,nrei,steelhead,juvenile,670.62,343.42199999999997,164,50.039,34.112,52.225,NA,NA,NA
4000,Glide-Run,nrei,steelhead,juvenile,4599.014999999999,1609.0729999999999,1171,-190.768,-181.473,190.31,NA,NA,NA
4000,Margin Attached Bar,nrei,steelhead,juvenile,95.489,4.869,5,-20.019,-13.707,25.442,NA,NA,NA
4000,Pocket Pool,nrei,steelhead,juvenile,34.36,0,0,-314.143,-304.595,118.26,NA,NA,NA
4000,Pool,nrei,steelhead,juvenile,1093.611,585.36,836,-50.911,-98.503,163.596,NA,NA,NA
4000,Riffle,nrei,steelhead,juvenile,875.77,62.127,79,-205.368,-198.857,79.537,NA,NA,NA
4000,Transition,nrei,steelhead,juvenile,1673.0839999999998,687.867,397,-30.009,-96.185,180.112,NA,NA,NA
4000,Bank,fuzzy,chinook,spawner,670.62,305.969,1,0.411,0.42,0.178,NA,NA,NA
4000,Glide-Run,fuzzy,chinook,spawner,4599.014999999999,1900.689,33,0.314,0.39,0.139,NA,NA,NA
4000,Margin Attached Bar,fuzzy,chinook,spawner,95.489,1.23,0,0.18,0.199,0.067,NA,NA,NA
4000,Pocket Pool,fuzzy,chinook,spawner,34.36,0.15,0,0.3,0.321,0.031,NA,NA,NA
4000,Pool,fuzzy,chinook,spawner,1093.611,719.87,35,0.514,0.528,0.194,NA,NA,NA
4000,Riffle,fuzzy,chinook,spawner,875.77,214.97,2,0.3,0.358,0.11,NA,NA,NA
4000,Transition,fuzzy,chinook,spawner,1673.0839999999998,879.2220000000001,11,0.411,0.427,0.165,NA,NA,NA
4000,Bank,fuzzy,steelhead,spawner,670.62,207.959,1,0.355,0.393,0.197,NA,NA,NA
4000,Glide-Run,fuzzy,steelhead,spawner,4599.014999999999,1229.829,35,0.3,0.356,0.155,NA,NA,NA
4000,Margin Attached Bar,fuzzy,steelhead,spawner,95.489,1.4,0,0.078,0.12,0.095,NA,NA,NA
4000,Pocket Pool,fuzzy,steelhead,spawner,34.36,0,0,0.242,0.263,0.025,NA,NA,NA
4000,Pool,fuzzy,steelhead,spawner,1093.611,719.87,45,0.514,0.519,0.206,NA,NA,NA
4000,Riffle,fuzzy,steelhead,spawner,875.77,147.12,4,0.3,0.339,0.114,NA,NA,NA
4000,Transition,fuzzy,steelhead,spawner,1673.0839999999998,746.342,8,0.366,0.402,0.184,NA,NA,NA
4000,Bank,fuzzy,chinook,juvenile,670.62,359.24,386,0.527,0.498,0.204,NA,NA,NA
4000,Glide-Run,fuzzy,chinook,juvenile,4599.014999999999,1070.869,877,0.086,0.232,0.204,NA,NA,NA
4000,Margin Attached Bar,fuzzy,chinook,juvenile,95.489,3.9,0,0.078,0.143,0.143,NA,NA,NA
4000,Pocket Pool,fuzzy,chinook,juvenile,34.36,0,0,0.078,0.098,0.029,NA,NA,NA
4000,Pool,fuzzy,chinook,juvenile,1093.611,116.62,95,0.085,0.173,0.16,NA,NA,NA
4000,Riffle,fuzzy,chinook,juvenile,875.77,2.7,0,0.078,0.103,0.058,NA,NA,NA
4000,Transition,fuzzy,chinook,juvenile,1673.0839999999998,582.241,653,0.236,0.31,0.23,NA,NA,NA
4024,Bank,nrei,steelhead,juvenile,570.129,174.844,59,22.083,26.789,41.151,NA,NA,NA
4024,Glide-Run,nrei,steelhead,juvenile,2996.266,2093.576,1221,53.62,31.402,64.826,NA,NA,NA
4024,Margin Attached Bar,nrei,steelhead,juvenile,15.865,1.88,1,1.924,8.21,29.732,NA,NA,NA
4024,Mid Channel Bar,nrei,steelhead,juvenile,1.8079999999999998,NA,NA,NA,NA,NA,NA,NA,NA
4024,Pocket Pool,nrei,steelhead,juvenile,17.43,15.3,14,31.178,1.683,76.198,NA,NA,NA
4024,Pool,nrei,steelhead,juvenile,2739.921,2482.847,2413,70.54,54.918,49.495,NA,NA,NA
4024,Riffle,nrei,steelhead,juvenile,1533.21,1246.709,918,43.203,10.456,78.779,NA,NA,NA
4024,Transition,nrei,steelhead,juvenile,1877.341,815.212,349,39.089,28.95,51.057,NA,NA,NA
4024,Bank,fuzzy,chinook,spawner,570.129,11.759,0,0.078,0.102,0.082,NA,NA,NA
4024,Glide-Run,fuzzy,chinook,spawner,2996.266,238.022,5,0.078,0.127,0.114,NA,NA,NA
4024,Margin Attached Bar,fuzzy,chinook,spawner,15.865,0,0,0.078,0.079,0.011,NA,NA,NA
4024,Mid Channel Bar,fuzzy,chinook,spawner,1.8079999999999998,NA,NA,NA,NA,NA,NA,NA,NA
4024,Pocket Pool,fuzzy,chinook,spawner,17.43,2.24,0,0.151,0.184,0.122,NA,NA,NA
4024,Pool,fuzzy,chinook,spawner,2739.921,81.13000000000001,2,0.078,0.098,0.072,NA,NA,NA
4024,Riffle,fuzzy,chinook,spawner,1533.21,286.77,3,0.078,0.167,0.146,NA,NA,NA
4024,Transition,fuzzy,chinook,spawner,1877.341,98.72,1,0.078,0.107,0.094,NA,NA,NA
4024,Bank,fuzzy,steelhead,spawner,570.129,11.759,0,0.078,0.102,0.082,NA,NA,NA
4024,Glide-Run,fuzzy,steelhead,spawner,2996.266,238.022,6,0.078,0.127,0.114,NA,NA,NA
4024,Margin Attached Bar,fuzzy,steelhead,spawner,15.865,0,0,0.078,0.079,0.011,NA,NA,NA
4024,Mid Channel Bar,fuzzy,steelhead,spawner,1.8079999999999998,NA,NA,NA,NA,NA,NA,NA,NA
4024,Pocket Pool,fuzzy,steelhead,spawner,17.43,2.24,0,0.151,0.184,0.122,NA,NA,NA
4024,Pool,fuzzy,steelhead,spawner,2739.921,81.13000000000001,3,0.078,0.098,0.072,NA,NA,NA
4024,Riffle,fuzzy,steelhead,spawner,1533.21,286.77,5,0.078,0.167,0.146,NA,NA,NA
4024,Transition,fuzzy,steelhead,spawner,1877.341,98.72,2,0.078,0.107,0.094,NA,NA,NA
4024,Bank,fuzzy,chinook,juvenile,570.129,314.932,515,0.713,0.666,0.251,NA,NA,NA
4024,Glide-Run,fuzzy,chinook,juvenile,2996.266,1902.593,2437,0.543,0.516,0.285,NA,NA,NA
4024,Margin Attached Bar,fuzzy,chinook,juvenile,15.865,4.21,1,0.217,0.346,0.283,NA,NA,NA
4024,Mid Channel Bar,fuzzy,chinook,juvenile,1.8079999999999998,0,NA,NA,NA,NA,NA,NA,NA
4024,Pocket Pool,fuzzy,chinook,juvenile,17.43,3.89,8,0.178,0.276,0.265,NA,NA,NA
4024,Pool,fuzzy,chinook,juvenile,2739.921,2089.97,2596,0.572,0.566,0.254,NA,NA,NA
4024,Riffle,fuzzy,chinook,juvenile,1533.21,425.179,153,0.27,0.305,0.2,NA,NA,NA
4024,Transition,fuzzy,chinook,juvenile,1877.341,1178.326,988,0.565,0.498,0.282,NA,NA,NA
4086,Bank,nrei,steelhead,juvenile,740.2959999999999,240.547,89,28.312,29.027,48.12,NA,NA,NA
4086,Chute,nrei,steelhead,juvenile,21.52,0,0,-36.911,-36.896,0.083,NA,NA,NA
4086,Glide-Run,nrei,steelhead,juvenile,3621.17,2020.42,1092,65.807,43.449,63.62,NA,NA,NA
4086,Margin Attached Bar,nrei,steelhead,juvenile,320.858,159.65800000000002,39,43.318,41.366,37.379,NA,NA,NA
4086,Mid Channel Bar,nrei,steelhead,juvenile,476.92400000000004,14.34,7,-22.404,-17.303,34.903,NA,NA,NA
4086,"NA",nrei,steelhead,juvenile,76.948,20.599,9,1.18,23.754,49.708,NA,NA,NA
4086,Pocket Pool,nrei,steelhead,juvenile,32.47,29.95,32,78.6,70.849,28.107,NA,NA,NA
4086,Pool,nrei,steelhead,juvenile,3107.927,2692.877,1727,74.262,53.161,59.128,NA,NA,NA
4086,Riffle,nrei,steelhead,juvenile,2076.402,1229.421,691,44.586,5.624,96.854,NA,NA,NA
4086,Transition,nrei,steelhead,juvenile,3934.337,1938.909,880,51.258,30.33,72.437,NA,NA,NA
4086,Bank,fuzzy,chinook,spawner,740.2959999999999,211.82,9,0.375,0.388,0.261,NA,NA,NA
4086,Chute,fuzzy,chinook,spawner,21.52,0,0,0.078,0.078,0,NA,NA,NA
4086,Glide-Run,fuzzy,chinook,spawner,3621.17,1983.5900000000001,27,0.44,0.431,0.216,NA,NA,NA
4086,Margin Attached Bar,fuzzy,chinook,spawner,320.858,153.867,0,0.464,0.446,0.192,NA,NA,NA
4086,Mid Channel Bar,fuzzy,chinook,spawner,476.92400000000004,16.32,0,0.078,0.145,0.124,NA,NA,NA
4086,"NA",fuzzy,chinook,spawner,76.948,12.72,0,0.078,0.207,0.185,NA,NA,NA
4086,Pocket Pool,fuzzy,chinook,spawner,32.47,26.66,0,0.564,0.514,0.109,NA,NA,NA
4086,Pool,fuzzy,chinook,spawner,3107.927,2037.483,50,0.494,0.501,0.181,NA,NA,NA
4086,Riffle,fuzzy,chinook,spawner,2076.402,1634.451,46,0.604,0.563,0.189,NA,NA,NA
4086,Transition,fuzzy,chinook,spawner,3934.337,2145.3269999999998,56,0.476,0.439,0.247,NA,NA,NA
4086,Bank,fuzzy,steelhead,spawner,740.2959999999999,211.82,10,0.375,0.388,0.261,NA,NA,NA
4086,Chute,fuzzy,steelhead,spawner,21.52,0,0,0.078,0.078,0,NA,NA,NA
4086,Glide-Run,fuzzy,steelhead,spawner,3621.17,1983.5900000000001,38,0.44,0.41,0.239,NA,NA,NA
4086,Margin Attached Bar,fuzzy,steelhead,spawner,320.858,153.867,1,0.464,0.446,0.192,NA,NA,NA
4086,Mid Channel Bar,fuzzy,steelhead,spawner,476.92400000000004,16.32,0,0.078,0.132,0.122,NA,NA,NA
4086,"NA",fuzzy,steelhead,spawner,76.948,12.72,0,0.078,0.207,0.185,NA,NA,NA
4086,Pocket Pool,fuzzy,steelhead,spawner,32.47,26.66,0,0.564,0.514,0.109,NA,NA,NA
4086,Pool,fuzzy,steelhead,spawner,3107.927,2037.483,67,0.494,0.501,0.181,NA,NA,NA
4086,Riffle,fuzzy,steelhead,spawner,2076.402,1634.451,68,0.604,0.562,0.192,NA,NA,NA
4086,Transition,fuzzy,steelhead,spawner,3934.337,2145.3269999999998,78,0.476,0.43,0.257,NA,NA,NA
4086,Bank,fuzzy,chinook,juvenile,740.2959999999999,379.975,730,0.716,0.655,0.247,NA,NA,NA
4086,Chute,fuzzy,chinook,juvenile,21.52,21.52,42,0.718,0.765,0.105,NA,NA,NA
4086,Glide-Run,fuzzy,chinook,juvenile,3621.17,2192.852,2130,0.497,0.469,0.278,NA,NA,NA
4086,Margin Attached Bar,fuzzy,chinook,juvenile,320.858,221.487,536,0.815,0.74,0.224,NA,NA,NA
4086,Mid Channel Bar,fuzzy,chinook,juvenile,476.92400000000004,68.142,1,0.078,0.207,0.197,NA,NA,NA
4086,"NA",fuzzy,chinook,juvenile,76.948,55.908,115,0.744,0.744,0.171,NA,NA,NA
4086,Pocket Pool,fuzzy,chinook,juvenile,32.47,15.830000000000002,6,0.277,0.397,0.259,NA,NA,NA
4086,Pool,fuzzy,chinook,juvenile,3107.927,2200.109,2790,0.578,0.559,0.249,NA,NA,NA
4086,Riffle,fuzzy,chinook,juvenile,2076.402,1019.4399999999999,420,0.401,0.395,0.232,NA,NA,NA
4086,Transition,fuzzy,chinook,juvenile,3934.337,2146.627,2481,0.467,0.457,0.285,NA,NA,NA
4144,Bank,nrei,steelhead,juvenile,50.478,NA,NA,NA,NA,NA,NA,NA,NA
4144,Cascade,nrei,steelhead,juvenile,0.34,NA,NA,NA,NA,NA,NA,NA,NA
4144,Glide-Run,nrei,steelhead,juvenile,122.298,NA,NA,NA,NA,NA,NA,NA,NA
4144,Margin Attached Bar,nrei,steelhead,juvenile,17.52,NA,NA,NA,NA,NA,NA,NA,NA
4144,Pocket Pool,nrei,steelhead,juvenile,7.470000000000001,NA,NA,NA,NA,NA,NA,NA,NA
4144,Pool,nrei,steelhead,juvenile,108.16,NA,NA,NA,NA,NA,NA,NA,NA
