visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,med,mean,sd,med.suitable,mean.suitable,sd.suitable
4912,Plane,fuzzy,steelhead,spawner,603.439,268.75,4,0.36,0.377,0.212,NA,NA,NA
4912,Saddle,fuzzy,steelhead,spawner,284.36,83.3,6,0.3,0.39,0.174,NA,NA,NA
4912,Trough,fuzzy,steelhead,spawner,639.42,206.19,6,0.3,0.39,0.165,NA,NA,NA
4912,Wall,fuzzy,steelhead,spawner,123.009,44.509,3,0.274,0.319,0.246,NA,NA,NA
4912,Bowl,fuzzy,chinook,juvenile,523,94.94,220,0.079,0.213,0.261,NA,NA,NA
4912,Bowl Transition,fuzzy,chinook,juvenile,147.82,32.800000000000004,55,0.078,0.227,0.262,NA,NA,NA
4912,Mound,fuzzy,chinook,juvenile,144.931,23.689999999999998,0,0.078,0.189,0.184,NA,NA,NA
4912,Mound Transition,fuzzy,chinook,juvenile,155.24,56.67,18,0.293,0.315,0.228,NA,NA,NA
4912,Plane,fuzzy,chinook,juvenile,603.439,172.23,131,0.146,0.276,0.241,NA,NA,NA
4912,Saddle,fuzzy,chinook,juvenile,284.36,9.19,0,0.078,0.111,0.092,NA,NA,NA
4912,Trough,fuzzy,chinook,juvenile,639.42,118.3,139,0.078,0.203,0.231,NA,NA,NA
4912,Wall,fuzzy,chinook,juvenile,123.009,57.629,39,0.366,0.371,0.273,NA,NA,NA
547,Bowl,nrei,steelhead,juvenile,47.09,36.27,32,50.364,41.405,43,NA,NA,NA
547,Bowl Transition,nrei,steelhead,juvenile,35.67,25.94,16,58.55,33.612,69.217,NA,NA,NA
547,Mound,nrei,steelhead,juvenile,29.15,1.66,1,-16.241,-10.672,23.582,NA,NA,NA
547,Mound Transition,nrei,steelhead,juvenile,15.57,1.77,2,-13.327,-6.308,30.084,NA,NA,NA
547,Plane,nrei,steelhead,juvenile,69.93,11.39,3,-12.061,-9.289,40.329,NA,NA,NA
547,Saddle,nrei,steelhead,juvenile,6.3100000000000005,3.2800000000000002,0,34.501,29.198,27.256,NA,NA,NA
547,Trough,nrei,steelhead,juvenile,86.56,33.18,13,-0.34,-3.527,53.434,NA,NA,NA
547,Wall,nrei,steelhead,juvenile,23.14,0.71,0,-27.072,-21.82,17.918,NA,NA,NA
547,Bowl,fuzzy,chinook,spawner,47.09,9.5,0,0.078,0.207,0.182,NA,NA,NA
547,Bowl Transition,fuzzy,chinook,spawner,35.67,6.430000000000001,0,0.078,0.186,0.173,NA,NA,NA
547,Mound,fuzzy,chinook,spawner,29.15,0.03,0,0.078,0.08,0.022,NA,NA,NA
547,Mound Transition,fuzzy,chinook,spawner,15.57,0.08,0,0.078,0.083,0.041,NA,NA,NA
547,Plane,fuzzy,chinook,spawner,69.93,1.23,0,0.078,0.1,0.075,NA,NA,NA
547,Saddle,fuzzy,chinook,spawner,6.3100000000000005,1.6,0,0.078,0.215,0.21,NA,NA,NA
547,Trough,fuzzy,chinook,spawner,86.56,9.38,0,0.078,0.165,0.147,NA,NA,NA
547,Wall,fuzzy,chinook,spawner,23.14,0.36000000000000004,0,0.078,0.094,0.069,NA,NA,NA
547,Bowl,fuzzy,steelhead,spawner,47.09,9.5,0,0.078,0.207,0.182,NA,NA,NA
547,Bowl Transition,fuzzy,steelhead,spawner,35.67,6.430000000000001,0,0.078,0.186,0.173,NA,NA,NA
547,Mound,fuzzy,steelhead,spawner,29.15,0.03,0,0.078,0.08,0.022,NA,NA,NA
547,Mound Transition,fuzzy,steelhead,spawner,15.57,0.08,0,0.078,0.083,0.041,NA,NA,NA
547,Plane,fuzzy,steelhead,spawner,69.93,1.23,0,0.078,0.1,0.075,NA,NA,NA
547,Saddle,fuzzy,steelhead,spawner,6.3100000000000005,1.6,0,0.078,0.215,0.21,NA,NA,NA
547,Trough,fuzzy,steelhead,spawner,86.56,9.38,0,0.078,0.165,0.147,NA,NA,NA
547,Wall,fuzzy,steelhead,spawner,23.14,0.36000000000000004,0,0.078,0.094,0.069,NA,NA,NA
547,Bowl,fuzzy,chinook,juvenile,47.09,39.28,71,0.681,0.64,0.209,NA,NA,NA
547,Bowl Transition,fuzzy,chinook,juvenile,35.67,24.04,23,0.536,0.485,0.254,NA,NA,NA
547,Mound,fuzzy,chinook,juvenile,29.15,6.05,2,0.078,0.24,0.238,NA,NA,NA
547,Mound Transition,fuzzy,chinook,juvenile,15.57,4.73,3,0.078,0.277,0.26,NA,NA,NA
547,Plane,fuzzy,chinook,juvenile,69.93,18.91,12,0.078,0.265,0.258,NA,NA,NA
547,Saddle,fuzzy,chinook,juvenile,6.3100000000000005,1.6400000000000001,0,0.324,0.273,0.179,NA,NA,NA
547,Trough,fuzzy,chinook,juvenile,86.56,45.3,43,0.435,0.413,0.261,NA,NA,NA
547,Wall,fuzzy,chinook,juvenile,23.14,3.7,1,0.078,0.21,0.218,NA,NA,NA
548,Bowl,nrei,steelhead,juvenile,71.01,57.41,53,57.469,29.8,82.222,NA,NA,NA
548,Bowl Transition,nrei,steelhead,juvenile,39.62,12.190000000000001,11,-38.047,-141.745,633.151,NA,NA,NA
548,Mound,nrei,steelhead,juvenile,36.339999999999996,1.58,0,-27.013,-71.123,232.779,NA,NA,NA
548,Mound Transition,nrei,steelhead,juvenile,32.74,2.56,1,-20.702,-67.825,357.578,NA,NA,NA
548,Plane,nrei,steelhead,juvenile,94.74,13.93,5,-11.906,-15.637,50.131,NA,NA,NA
548,Saddle,nrei,steelhead,juvenile,45.08,13.88,12,-17.002,-38.75,83.138,NA,NA,NA
548,Trough,nrei,steelhead,juvenile,115.87,53.230000000000004,27,10.592,-12.304,83.821,NA,NA,NA
548,Wall,nrei,steelhead,juvenile,32.36,2.94,1,-10.931,-15.905,109.051,NA,NA,NA
548,Bowl,fuzzy,chinook,spawner,71.01,55.370000000000005,2,0.657,0.627,0.235,NA,NA,NA
548,Bowl Transition,fuzzy,chinook,spawner,39.62,20.35,0,0.416,0.425,0.201,NA,NA,NA
548,Mound,fuzzy,chinook,spawner,36.339999999999996,1.01,0,0.078,0.151,0.115,NA,NA,NA
548,Mound Transition,fuzzy,chinook,spawner,32.74,3.08,0,0.078,0.167,0.147,NA,NA,NA
548,Plane,fuzzy,chinook,spawner,94.74,14.81,0,0.078,0.204,0.19,NA,NA,NA
548,Saddle,fuzzy,chinook,spawner,45.08,11.79,0,0.263,0.312,0.226,NA,NA,NA
548,Trough,fuzzy,chinook,spawner,115.87,50.82,1,0.355,0.404,0.233,NA,NA,NA
548,Wall,fuzzy,chinook,spawner,32.36,3.1999999999999997,0,0.119,0.201,0.165,NA,NA,NA
548,Bowl,fuzzy,steelhead,spawner,71.01,55.17,4,0.657,0.598,0.285,NA,NA,NA
548,Bowl Transition,fuzzy,steelhead,spawner,39.62,20.29,0,0.415,0.412,0.219,NA,NA,NA
548,Mound,fuzzy,steelhead,spawner,36.339999999999996,1.01,0,0.078,0.113,0.105,NA,NA,NA
548,Mound Transition,fuzzy,steelhead,spawner,32.74,3.08,0,0.078,0.146,0.148,NA,NA,NA
548,Plane,fuzzy,steelhead,spawner,94.74,14.93,0,0.078,0.194,0.193,NA,NA,NA
548,Saddle,fuzzy,steelhead,spawner,45.08,11.79,0,0.22,0.29,0.239,NA,NA,NA
548,Trough,fuzzy,steelhead,spawner,115.87,51.03,1,0.355,0.397,0.241,NA,NA,NA
548,Wall,fuzzy,steelhead,spawner,32.36,3.25,0,0.078,0.167,0.175,NA,NA,NA
548,Bowl,fuzzy,chinook,juvenile,71.01,46.410000000000004,55,0.511,0.486,0.237,NA,NA,NA
548,Bowl Transition,fuzzy,chinook,juvenile,39.62,6.83,0,0.087,0.208,0.18,NA,NA,NA
548,Mound,fuzzy,chinook,juvenile,36.339999999999996,3.59,0,0.078,0.162,0.159,NA,NA,NA
548,Mound Transition,fuzzy,chinook,juvenile,32.74,5.390000000000001,3,0.078,0.181,0.201,NA,NA,NA
548,Plane,fuzzy,chinook,juvenile,94.74,15.01,20,0.078,0.198,0.21,NA,NA,NA
548,Saddle,fuzzy,chinook,juvenile,45.08,2.98,0,0.088,0.176,0.123,NA,NA,NA
548,Trough,fuzzy,chinook,juvenile,115.87,35.25,43,0.25,0.305,0.229,NA,NA,NA
548,Wall,fuzzy,chinook,juvenile,32.36,5.23,0,0.078,0.216,0.214,NA,NA,NA
664,Bowl,nrei,steelhead,juvenile,39.56,0.06,1,-15.667,-16.171,8.248,NA,NA,NA
664,Bowl Transition,nrei,steelhead,juvenile,36.38,0,0,-29.4,-31.44,12.553,NA,NA,NA
664,Mound,nrei,steelhead,juvenile,1.26,0,0,-37.284,-37.284,0.303,NA,NA,NA
664,Mound Transition,nrei,steelhead,juvenile,4.38,0,0,-37.833,-38.599,2.835,NA,NA,NA
664,Plane,nrei,steelhead,juvenile,39.25,0,0,-35.041,-34.729,4.525,NA,NA,NA
664,Saddle,nrei,steelhead,juvenile,11.03,0,0,-29.288,-29.477,8.598,NA,NA,NA
664,Trough,nrei,steelhead,juvenile,75.91,0,0,-32.984,-32.631,7.477,NA,NA,NA
664,Wall,nrei,steelhead,juvenile,8.15,0,0,-32.012,-31.527,3.791,NA,NA,NA
664,Bowl,fuzzy,chinook,spawner,39.56,1.1300000000000001,0,0.234,0.232,0.084,NA,NA,NA
664,Bowl Transition,fuzzy,chinook,spawner,36.38,0,0,0.23,0.224,0.029,NA,NA,NA
664,Mound,fuzzy,chinook,spawner,1.26,0,0,0.078,0.102,0.052,NA,NA,NA
664,Mound Transition,fuzzy,chinook,spawner,4.38,0,0,0.078,0.13,0.069,NA,NA,NA
664,Plane,fuzzy,chinook,spawner,39.25,0,0,0.23,0.187,0.065,NA,NA,NA
664,Saddle,fuzzy,chinook,spawner,11.03,0,0,0.23,0.231,0.002,NA,NA,NA
664,Trough,fuzzy,chinook,spawner,75.91,0.06,0,0.23,0.202,0.06,NA,NA,NA
664,Wall,fuzzy,chinook,spawner,8.15,0,0,0.078,0.137,0.074,NA,NA,NA
664,Bowl,fuzzy,steelhead,spawner,39.56,1.67,0,0.078,0.145,0.109,NA,NA,NA
664,Bowl Transition,fuzzy,steelhead,spawner,36.38,0,0,0.078,0.078,0.001,NA,NA,NA
664,Mound,fuzzy,steelhead,spawner,1.26,0,0,0.078,0.078,0,NA,NA,NA
664,Mound Transition,fuzzy,steelhead,spawner,4.38,0,0,0.078,0.078,0,NA,NA,NA
664,Plane,fuzzy,steelhead,spawner,39.25,0,0,0.078,0.079,0.011,NA,NA,NA
664,Saddle,fuzzy,steelhead,spawner,11.03,0,0,0.078,0.078,0,NA,NA,NA
664,Trough,fuzzy,steelhead,spawner,75.91,0.06,0,0.078,0.082,0.028,NA,NA,NA
664,Wall,fuzzy,steelhead,spawner,8.15,0,0,0.078,0.078,0,NA,NA,NA
664,Bowl,fuzzy,chinook,juvenile,39.56,19.86,20,0.402,0.379,0.212,NA,NA,NA
664,Bowl Transition,fuzzy,chinook,juvenile,36.38,0.03,0,0.078,0.082,0.028,NA,NA,NA
664,Mound,fuzzy,chinook,juvenile,1.26,0,0,0.078,0.078,0,NA,NA,NA
664,Mound Transition,fuzzy,chinook,juvenile,4.38,0,0,0.078,0.078,0,NA,NA,NA
664,Plane,fuzzy,chinook,juvenile,39.25,0.06,0,0.078,0.081,0.026,NA,NA,NA
664,Saddle,fuzzy,chinook,juvenile,11.03,0,0,0.078,0.09,0.045,NA,NA,NA
664,Trough,fuzzy,chinook,juvenile,75.91,1.1800000000000002,0,0.078,0.089,0.062,NA,NA,NA
664,Wall,fuzzy,chinook,juvenile,8.15,0.61,0,0.078,0.158,0.164,NA,NA,NA
665,Bowl,nrei,steelhead,juvenile,123.73,118.56,63,67.591,58.889,35.782,NA,NA,NA
665,Bowl Transition,nrei,steelhead,juvenile,58.480000000000004,33.49,27,29.073,-33.889,107.211,NA,NA,NA
665,Mound,nrei,steelhead,juvenile,33.432,2.12,1,-18.161,-10.662,23.113,NA,NA,NA
665,Mound Transition,nrei,steelhead,juvenile,60,23.961000000000002,6,12.009,14.206,28.393,NA,NA,NA
665,Plane,nrei,steelhead,juvenile,184.24,152.84199999999998,58,53.486,46.083,30.938,NA,NA,NA
665,Saddle,nrei,steelhead,juvenile,20.810000000000002,8.36,10,-33.508,-58.29,97.75,NA,NA,NA
665,Trough,nrei,steelhead,juvenile,210.35999999999999,189.93,75,67.005,51.644,52.672,NA,NA,NA
665,Wall,nrei,steelhead,juvenile,95.548,10.39,2,-8.824,-5.88,21.126,NA,NA,NA
665,Bowl,fuzzy,chinook,spawner,123.73,117.51,3,0.505,0.513,0.088,NA,NA,NA
665,Bowl Transition,fuzzy,chinook,spawner,58.480000000000004,31.68,1,0.495,0.478,0.177,NA,NA,NA
665,Mound,fuzzy,chinook,spawner,33.432,0.49,0,0.078,0.154,0.098,NA,NA,NA
665,Mound Transition,fuzzy,chinook,spawner,60,7.47,0,0.254,0.268,0.133,NA,NA,NA
665,Plane,fuzzy,chinook,spawner,184.24,97.419,0,0.408,0.404,0.133,NA,NA,NA
665,Saddle,fuzzy,chinook,spawner,20.810000000000002,1.51,0,0.3,0.304,0.048,NA,NA,NA
665,Trough,fuzzy,chinook,spawner,210.35999999999999,172.84,3,0.492,0.5,0.138,NA,NA,NA
665,Wall,fuzzy,chinook,spawner,95.548,3.771,1,0.22,0.212,0.129,NA,NA,NA
665,Bowl,fuzzy,steelhead,spawner,123.73,117.59,4,0.505,0.507,0.104,NA,NA,NA
665,Bowl Transition,fuzzy,steelhead,spawner,58.480000000000004,31.33,0,0.495,0.425,0.234,NA,NA,NA
665,Mound,fuzzy,steelhead,spawner,33.432,0.49,0,0.078,0.143,0.097,NA,NA,NA
665,Mound Transition,fuzzy,steelhead,spawner,60,7.51,0,0.249,0.241,0.151,NA,NA,NA
665,Plane,fuzzy,steelhead,spawner,184.24,97.589,1,0.408,0.378,0.171,NA,NA,NA
665,Saddle,fuzzy,steelhead,spawner,20.810000000000002,0,0,0.194,0.183,0.084,NA,NA,NA
665,Trough,fuzzy,steelhead,spawner,210.35999999999999,172.34,5,0.492,0.485,0.167,NA,NA,NA
665,Wall,fuzzy,steelhead,spawner,95.548,4.051,1,0.16,0.191,0.137,NA,NA,NA
665,Bowl,fuzzy,chinook,juvenile,123.73,85.64999999999999,27,0.468,0.45,0.147,NA,NA,NA
665,Bowl Transition,fuzzy,chinook,juvenile,58.480000000000004,8.86,0,0.242,0.25,0.133,NA,NA,NA
665,Mound,fuzzy,chinook,juvenile,33.432,4.56,4,0.078,0.235,0.221,NA,NA,NA
665,Mound Transition,fuzzy,chinook,juvenile,60,29.35,31,0.413,0.397,0.272,NA,NA,NA
665,Plane,fuzzy,chinook,juvenile,184.24,133.13,193,0.547,0.52,0.208,NA,NA,NA
665,Saddle,fuzzy,chinook,juvenile,20.810000000000002,3.14,0,0.28,0.267,0.115,NA,NA,NA
665,Trough,fuzzy,chinook,juvenile,210.35999999999999,141.52,68,0.472,0.448,0.162,NA,NA,NA
665,Wall,fuzzy,chinook,juvenile,95.548,29.291,92,0.435,0.392,0.27,NA,NA,NA
681,Bowl,nrei,steelhead,juvenile,435.851,267.279,329,29.739,-45.79,131.567,NA,NA,NA
681,Bowl Transition,nrei,steelhead,juvenile,59.44,17.709,18,-186.178,-142.188,131.85,NA,NA,NA
681,Mound,nrei,steelhead,juvenile,319.271,148.728,80,34.199,9.815,80.994,NA,NA,NA
681,Mound Transition,nrei,steelhead,juvenile,188.59,107.563,57,31.997,-29.245,128.987,NA,NA,NA
681,Plane,nrei,steelhead,juvenile,467.38,214.224,161,-2.492,-53.795,137.526,NA,NA,NA
681,Saddle,nrei,steelhead,juvenile,140.1,11.539,10,-210.448,-218.182,122.463,NA,NA,NA
681,Trough,nrei,steelhead,juvenile,496.94,221.61100000000002,216,-18.461,-72.143,134.114,NA,NA,NA
681,Wall,nrei,steelhead,juvenile,252.83700000000002,110.283,82,24.526,10.899,72.828,NA,NA,NA
681,Bowl,fuzzy,chinook,spawner,435.851,286.78000000000003,10,0.603,0.534,0.211,NA,NA,NA
681,Bowl Transition,fuzzy,chinook,spawner,59.44,21.68,1,0.312,0.447,0.196,NA,NA,NA
681,Mound,fuzzy,chinook,spawner,319.271,133.71099999999998,1,0.338,0.339,0.238,NA,NA,NA
681,Mound Transition,fuzzy,chinook,spawner,188.59,89.919,2,0.386,0.396,0.228,NA,NA,NA
681,Plane,fuzzy,chinook,spawner,467.38,212.7,3,0.36,0.402,0.234,NA,NA,NA
681,Saddle,fuzzy,chinook,spawner,140.1,24.830000000000002,0,0.3,0.349,0.131,NA,NA,NA
681,Trough,fuzzy,chinook,spawner,496.94,256.811,7,0.42,0.449,0.223,NA,NA,NA
681,Wall,fuzzy,chinook,spawner,252.83700000000002,85.641,1,0.305,0.331,0.237,NA,NA,NA
681,Bowl,fuzzy,steelhead,spawner,435.851,286.78000000000003,16,0.603,0.534,0.211,NA,NA,NA
681,Bowl Transition,fuzzy,steelhead,spawner,59.44,21.68,1,0.312,0.447,0.196,NA,NA,NA
681,Mound,fuzzy,steelhead,spawner,319.271,133.71099999999998,2,0.338,0.339,0.238,NA,NA,NA
681,Mound Transition,fuzzy,steelhead,spawner,188.59,89.919,2,0.386,0.396,0.228,NA,NA,NA
681,Plane,fuzzy,steelhead,spawner,467.38,212.7,6,0.36,0.402,0.234,NA,NA,NA
681,Saddle,fuzzy,steelhead,spawner,140.1,24.830000000000002,0,0.3,0.349,0.131,NA,NA,NA
681,Trough,fuzzy,steelhead,spawner,496.94,256.811,6,0.42,0.449,0.223,NA,NA,NA
681,Wall,fuzzy,steelhead,spawner,252.83700000000002,85.641,3,0.305,0.331,0.237,NA,NA,NA
681,Bowl,fuzzy,chinook,juvenile,435.851,94.372,213,0.174,0.283,0.267,NA,NA,NA
681,Bowl Transition,fuzzy,chinook,juvenile,59.44,8.93,1,0.079,0.181,0.191,NA,NA,NA
681,Mound,fuzzy,chinook,juvenile,319.271,162.59,59,0.428,0.409,0.264,NA,NA,NA
681,Mound Transition,fuzzy,chinook,juvenile,188.59,92.1,49,0.389,0.382,0.27,NA,NA,NA
681,Plane,fuzzy,chinook,juvenile,467.38,169.5,229,0.192,0.338,0.296,NA,NA,NA
681,Saddle,fuzzy,chinook,juvenile,140.1,0.5,0,0.078,0.088,0.044,NA,NA,NA
681,Trough,fuzzy,chinook,juvenile,496.94,114.97999999999999,196,0.087,0.266,0.275,NA,NA,NA
681,Wall,fuzzy,chinook,juvenile,252.83700000000002,162.43099999999998,166,0.66,0.569,0.266,NA,NA,NA
685,Bowl,nrei,steelhead,juvenile,829.54,690.823,553,58.606,34.613,63.14,NA,NA,NA
685,Bowl Transition,nrei,steelhead,juvenile,396.77799999999996,217.832,161,61.483,2.66,102.469,NA,NA,NA
685,Mound,nrei,steelhead,juvenile,543.39,177.184,50,29.492,29.711,35.693,NA,NA,NA
685,Mound Transition,nrei,steelhead,juvenile,583.87,342.625,126,56.299,43.378,41.706,NA,NA,NA
685,Plane,nrei,steelhead,juvenile,1463.42,987.492,495,61.994,42.796,58.138,NA,NA,NA
685,Saddle,nrei,steelhead,juvenile,778.8409999999999,640.8969999999999,398,54.073,25.584,78.685,NA,NA,NA
685,Trough,nrei,steelhead,juvenile,1390.54,1093.775,691,60.878,33.177,79.489,NA,NA,NA
685,Wall,nrei,steelhead,juvenile,557.749,200.019,85,28.994,26.945,43,NA,NA,NA
685,Bowl,fuzzy,chinook,spawner,829.54,753.66,33,0.584,0.574,0.168,NA,NA,NA
685,Bowl Transition,fuzzy,chinook,spawner,396.77799999999996,245.999,7,0.443,0.453,0.178,NA,NA,NA
685,Mound,fuzzy,chinook,spawner,543.39,58.179,1,0.185,0.223,0.16,NA,NA,NA
685,Mound Transition,fuzzy,chinook,spawner,583.87,206.609,0,0.351,0.329,0.181,NA,NA,NA
685,Plane,fuzzy,chinook,spawner,1463.42,840.982,16,0.428,0.414,0.2,NA,NA,NA
685,Saddle,fuzzy,chinook,spawner,778.8409999999999,660.37,5,0.526,0.523,0.119,NA,NA,NA
685,Trough,fuzzy,chinook,spawner,1390.54,1125.921,21,0.517,0.52,0.157,NA,NA,NA
685,Wall,fuzzy,chinook,spawner,557.749,174.547,3,0.365,0.373,0.237,NA,NA,NA
685,Bowl,fuzzy,steelhead,spawner,829.54,753.66,45,0.584,0.574,0.168,NA,NA,NA
685,Bowl Transition,fuzzy,steelhead,spawner,396.77799999999996,245.999,6,0.443,0.453,0.178,NA,NA,NA
685,Mound,fuzzy,steelhead,spawner,543.39,58.179,0,0.185,0.223,0.16,NA,NA,NA
685,Mound Transition,fuzzy,steelhead,spawner,583.87,206.609,2,0.351,0.329,0.181,NA,NA,NA
685,Plane,fuzzy,steelhead,spawner,1463.42,840.982,22,0.428,0.414,0.2,NA,NA,NA
685,Saddle,fuzzy,steelhead,spawner,778.8409999999999,660.37,12,0.526,0.523,0.119,NA,NA,NA
685,Trough,fuzzy,steelhead,spawner,1390.54,1125.921,29,0.517,0.52,0.157,NA,NA,NA
685,Wall,fuzzy,steelhead,spawner,557.749,174.547,4,0.365,0.373,0.237,NA,NA,NA
685,Bowl,fuzzy,chinook,juvenile,829.54,402.679,198,0.392,0.367,0.207,NA,NA,NA
685,Bowl Transition,fuzzy,chinook,juvenile,396.77799999999996,181.848,121,0.343,0.362,0.262,NA,NA,NA
685,Mound,fuzzy,chinook,juvenile,543.39,260.43,564,0.464,0.424,0.291,NA,NA,NA
685,Mound Transition,fuzzy,chinook,juvenile,583.87,347.839,448,0.493,0.445,0.248,NA,NA,NA
685,Plane,fuzzy,chinook,juvenile,1463.42,777.78,729,0.427,0.403,0.237,NA,NA,NA
685,Saddle,fuzzy,chinook,juvenile,778.8409999999999,350.483,200,0.377,0.363,0.199,NA,NA,NA
685,Trough,fuzzy,chinook,juvenile,1390.54,713.929,497,0.407,0.389,0.218,NA,NA,NA
685,Wall,fuzzy,chinook,juvenile,557.749,290.661,528,0.639,0.563,0.239,NA,NA,NA
686,Bowl,nrei,steelhead,juvenile,192.14000000000001,70.818,96,-133.588,-103.375,142.951,NA,NA,NA
686,Bowl Transition,nrei,steelhead,juvenile,3.11,0.46,0,-188.808,-171.25,96.324,NA,NA,NA
686,Mound,nrei,steelhead,juvenile,145.199,87.27,43,51.484,-42.688,238.305,NA,NA,NA
686,Mound Transition,nrei,steelhead,juvenile,82.88,44.81,31,32.862,-51.335,141.046,NA,NA,NA
686,Plane,nrei,steelhead,juvenile,188.329,96.13,86,25.327,-43.473,125.441,NA,NA,NA
686,Saddle,nrei,steelhead,juvenile,116.89,31.96,27,-164.329,-120.59,104.387,NA,NA,NA
686,Trough,nrei,steelhead,juvenile,211.87,79.3,103,-125.13,-78.166,125.001,NA,NA,NA
686,Wall,nrei,steelhead,juvenile,141.078,93.159,59,54.531,23.439,119.931,NA,NA,NA
686,Bowl,fuzzy,chinook,spawner,192.14000000000001,94.75,2,0.396,0.49,0.208,NA,NA,NA
686,Bowl Transition,fuzzy,chinook,spawner,3.11,0.37,0,0.3,0.31,0.107,NA,NA,NA
686,Mound,fuzzy,chinook,spawner,145.199,99.391,3,0.656,0.559,0.231,NA,NA,NA
686,Mound Transition,fuzzy,chinook,spawner,82.88,55.809999999999995,0,0.627,0.571,0.212,NA,NA,NA
686,Plane,fuzzy,chinook,spawner,188.329,131.919,1,0.572,0.566,0.203,NA,NA,NA
686,Saddle,fuzzy,chinook,spawner,116.89,58.62,3,0.402,0.499,0.218,NA,NA,NA
686,Trough,fuzzy,chinook,spawner,211.87,133.661,1,0.495,0.517,0.189,NA,NA,NA
686,Wall,fuzzy,chinook,spawner,141.078,85.101,6,0.636,0.572,0.229,NA,NA,NA
686,Bowl,fuzzy,steelhead,spawner,192.14000000000001,94.75,4,0.396,0.49,0.208,NA,NA,NA
686,Bowl Transition,fuzzy,steelhead,spawner,3.11,0.37,0,0.3,0.31,0.107,NA,NA,NA
686,Mound,fuzzy,steelhead,spawner,145.199,99.391,3,0.656,0.559,0.231,NA,NA,NA
686,Mound Transition,fuzzy,steelhead,spawner,82.88,55.809999999999995,2,0.627,0.571,0.212,NA,NA,NA
686,Plane,fuzzy,steelhead,spawner,188.329,131.919,4,0.572,0.566,0.203,NA,NA,NA
686,Saddle,fuzzy,steelhead,spawner,116.89,58.62,3,0.402,0.499,0.218,NA,NA,NA
686,Trough,fuzzy,steelhead,spawner,211.87,133.661,1,0.495,0.517,0.189,NA,NA,NA
686,Wall,fuzzy,steelhead,spawner,141.078,85.101,5,0.636,0.572,0.229,NA,NA,NA
686,Bowl,fuzzy,chinook,juvenile,192.14000000000001,24.959,105,0.081,0.192,0.251,NA,NA,NA
686,Bowl Transition,fuzzy,chinook,juvenile,3.11,0.49,1,0.078,0.196,0.27,NA,NA,NA
686,Mound,fuzzy,chinook,juvenile,145.199,64.642,15,0.38,0.359,0.236,NA,NA,NA
686,Mound Transition,fuzzy,chinook,juvenile,82.88,21.1,8,0.127,0.253,0.213,NA,NA,NA
686,Plane,fuzzy,chinook,juvenile,188.329,42.308,23,0.087,0.243,0.23,NA,NA,NA
686,Saddle,fuzzy,chinook,juvenile,116.89,7.13,0,0.082,0.135,0.117,NA,NA,NA
686,Trough,fuzzy,chinook,juvenile,211.87,37.138999999999996,68,0.085,0.214,0.241,NA,NA,NA
686,Wall,fuzzy,chinook,juvenile,141.078,79.73,78,0.587,0.538,0.254,NA,NA,NA
699,Bowl,nrei,steelhead,juvenile,34.52,31.85,26,64.581,56.698,32.055,NA,NA,NA
699,Bowl Transition,nrei,steelhead,juvenile,81.63000000000001,50.01,35,17.881,-7.771,80.953,NA,NA,NA
699,Mound,nrei,steelhead,juvenile,19.05,1.9000000000000001,3,-17.603,-17.183,32.495,NA,NA,NA
699,Mound Transition,nrei,steelhead,juvenile,28.96,2.62,4,-21.644,-22.599,40.652,NA,NA,NA
699,Plane,nrei,steelhead,juvenile,107.53999999999999,19.310000000000002,13,-11.797,-23.111,81.101,NA,NA,NA
699,Saddle,nrei,steelhead,juvenile,9,5.7,2,15.654,14.681,25.657,NA,NA,NA
699,Trough,nrei,steelhead,juvenile,130.19,74.4,37,14.971,5.82,63.113,NA,NA,NA
699,Wall,nrei,steelhead,juvenile,16.87,0.46,0,-23.662,-28.54,48.17,NA,NA,NA
699,Bowl,fuzzy,chinook,spawner,34.52,32.58,3,0.682,0.662,0.124,NA,NA,NA
699,Bowl Transition,fuzzy,chinook,spawner,81.63000000000001,59.87,1,0.565,0.52,0.212,NA,NA,NA
699,Mound,fuzzy,chinook,spawner,19.05,1.67,0,0.23,0.215,0.153,NA,NA,NA
699,Mound Transition,fuzzy,chinook,spawner,28.96,2.63,0,0.078,0.164,0.144,NA,NA,NA
699,Plane,fuzzy,chinook,spawner,107.53999999999999,16.21,0,0.078,0.204,0.174,NA,NA,NA
699,Saddle,fuzzy,chinook,spawner,9,3.4,0,0.317,0.331,0.228,NA,NA,NA
699,Trough,fuzzy,chinook,spawner,130.19,73.42999999999999,0,0.446,0.402,0.212,NA,NA,NA
699,Wall,fuzzy,chinook,spawner,16.87,0.9400000000000001,0,0.078,0.142,0.148,NA,NA,NA
699,Bowl,fuzzy,steelhead,spawner,34.52,32.58,4,0.682,0.661,0.129,NA,NA,NA
699,Bowl Transition,fuzzy,steelhead,spawner,81.63000000000001,59.87,0,0.565,0.519,0.214,NA,NA,NA
699,Mound,fuzzy,steelhead,spawner,19.05,1.67,0,0.078,0.179,0.163,NA,NA,NA
699,Mound Transition,fuzzy,steelhead,spawner,28.96,2.63,0,0.078,0.137,0.143,NA,NA,NA
699,Plane,fuzzy,steelhead,spawner,107.53999999999999,16.21,0,0.078,0.191,0.176,NA,NA,NA
699,Saddle,fuzzy,steelhead,spawner,9,3.4,1,0.317,0.331,0.228,NA,NA,NA
